Département;Nom de Ville;Info;Code Commune;Potentiel Fiscal;Population;Nombre de policiers municipaux;Nombre d'agents de Surveillance de la voix publique;Nombre de gardes-champêtres;Nombre de centres de supervision urbaine (CSU);Personnes pour un policier;Nombre de policiers et de gardes-champêtres;Personnes pour un policier ou un garde-champêtre;KML
01;Hautecourt-Romanèche;"";184;498;773;0;0;1;0;0;1;773;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.431788891927112,46.12269910700756,0 5.43449923649693,46.12567710222794,0 5.430090641182082,46.13935734240777,0 5.446459709146656,46.15215928179067,0 5.461671051860444,46.17741684790367,0 5.454643248414612,46.18150589681503,0 5.460542847459942,46.18609013470416,0 5.450435375619529,46.19211943188655,0 5.433635114304889,46.19619213454452,0 5.42463564325983,46.18103296049664,0 5.421202993523693,46.1787818035037,0 5.416975284520533,46.18025919877366,0 5.40041406451512,46.16576336845392,0 5.412775426065202,46.12401472932321,0 5.421691728005698,46.12259963580868,0 5.431788891927112,46.12269910700756,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Hauteville-Lompnes;"";185;586;4044;1;0;0;0;4044;1;4044;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.578126534654766,45.91734586551149,0 5.586268828097087,45.92443083075905,0 5.578299700418414,45.95193928134866,0 5.59584050609125,45.96453940628284,0 5.634980840946282,45.96844630123827,0 5.639488052504782,45.98429792904444,0 5.630176807519418,46.00770613873897,0 5.607410257583307,46.00177241511064,0 5.554532380895543,46.0059324834791,0 5.550593550726117,45.99599353232102,0 5.522572938683141,45.98284555011416,0 5.522080426468929,45.96448610781116,0 5.539859272094314,45.95948466774063,0 5.551796349479194,45.96451382169568,0 5.561263915349435,45.96279537053682,0 5.557277320582772,45.95651568833006,0 5.540311853213735,45.95109559249312,0 5.53891311208905,45.93420698350578,0 5.534562490569406,45.92608781340022,0 5.550562004896769,45.92225946215353,0 5.554477915033482,45.91706262084932,0 5.578126534654766,45.91734586551149,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Jassans-Riottier;"";194;651;5976;3;2;0;0;1992;3;1992;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.776641387596188,45.97354901625228,0 4.769182230623539,45.97699846882666,0 4.762965253224212,45.997073332311,0 4.749567023833143,45.99637133849549,0 4.754611482450244,45.9738114718959,0 4.750168556994585,45.96449479372679,0 4.74846213943501,45.96241349144863,0 4.75363215831258,45.95685717685581,0 4.776641387596188,45.97354901625228,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Jujurieux;"";199;576;2097;0;0;1;0;0;1;2097;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.446039853019071,46.03051687746122,0 5.438061131761986,46.03405824929764,0 5.436692619957788,46.0405382696942,0 5.448007035579439,46.05116863152416,0 5.448033934553806,46.05758262852672,0 5.438956756826219,46.05658002070935,0 5.427480128765847,46.06130386459248,0 5.403464844335408,46.05932892146269,0 5.39620586229403,46.07122135011786,0 5.383171855198245,46.07510859146942,0 5.376326398574216,46.0590000092489,0 5.378545355859292,46.05316070040656,0 5.374886835396913,46.04814731672769,0 5.384058660145481,46.04602687904157,0 5.401648223112638,46.0352320927052,0 5.424758839241126,46.03130753405993,0 5.441285739177673,46.02540304842596,0 5.446039853019071,46.03051687746122,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;La Boisse;"";049;1078;2928;0;0;2;0;0;2;1464;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.049020829205144,45.83895342854841,0 5.063272995022623,45.83649602324424,0 5.062025569380681,45.83863568161392,0 5.04180114627605,45.853163564516,0 5.012903186480866,45.85785276707357,0 4.989317270325682,45.87053909231366,0 4.993588669192848,45.86278017742912,0 5.008036814142089,45.85343544337871,0 5.01981056212137,45.83137249093922,0 5.025070393216442,45.82617083057055,0 5.034721436360057,45.82548389030088,0 5.049020829205144,45.83895342854841,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Lagnieu;EPCI dont données du syndicat mixte Bugey-Côtière-Plaine de l'Ain (gardes gardes-champêtres: 1);202;930;6756;2;0;1;0;3378;3;2174;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.314118095495104,45.85826448933186,0 5.330497468923281,45.86478353603048,0 5.335544560375172,45.87403953265388,0 5.340913825600762,45.88051393291612,0 5.335820117244534,45.88602463630109,0 5.392674764070491,45.90126796900302,0 5.378196864853719,45.90037522285489,0 5.361592241774531,45.9172907353606,0 5.353315737863831,45.92085060916605,0 5.334033063564858,45.9215114203067,0 5.331327066740603,45.92436898076708,0 5.321986043355893,45.92234494663178,0 5.316229351149886,45.91805767185036,0 5.319989289586364,45.90895377601947,0 5.29720688238859,45.90543701606559,0 5.303993884951348,45.90017294536233,0 5.30118313576363,45.88260907139238,0 5.296061424320593,45.8652453005531,0 5.286836104101091,45.86231537452451,0 5.302490802390611,45.84813297998247,0 5.314118095495104,45.85826448933186,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Loyettes;EPCI dont données du syndicat mixte Bugey-Côtière-Plaine de l'Ain (gardes gardes-champêtres: 1);224;858;2645;1;0;0;0;2645;1;2538;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.255626706340477,45.7843067877515,0 5.231583262073936,45.82148551627633,0 5.222163427451569,45.818572389405,0 5.208701671091576,45.81410712000277,0 5.193918641354074,45.80032428525022,0 5.177082445459482,45.79338959018803,0 5.187319642585049,45.78102134653538,0 5.19101538412329,45.7719502851035,0 5.200198271771495,45.77142022626908,0 5.224333590192161,45.76883891448423,0 5.240203401975339,45.77737121602109,0 5.255626706340477,45.7843067877515,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Manziat;"";231;669;1924;1;0;0;0;1924;1;1924;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.923219864318149,46.35272146149729,0 4.928160412890841,46.36629319102158,0 4.932803906721568,46.36771881856791,0 4.930386237602864,46.37294800930465,0 4.896280539887861,46.38461708540513,0 4.87624434201547,46.36931185583897,0 4.872055625872731,46.36022936105007,0 4.88570326377864,46.3511863819483,0 4.912872857846327,46.34513120014073,0 4.923219864318149,46.35272146149729,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Massieux;"";238;741;2428;1;0;0;0;2428;1;2428;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.849115607429342,45.91286775063065,0 4.851360607310617,45.92361288604381,0 4.82575392496797,45.91193220525692,0 4.810675102833293,45.90975164913801,0 4.80409898811788,45.89806621521056,0 4.805177333218333,45.89632861459741,0 4.849115607429342,45.91286775063065,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Meximieux;EPCI dont données du syndicat mixte Bugey-Côtière-Plaine de l'Ain (gardes gardes-champêtres: 1);244;781;7268;3;0;0;0;2422;3;2333;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.208831581405642,45.88238855928741,0 5.223999105066843,45.89163113859495,0 5.248592918942272,45.89459491752974,0 5.246040934521887,45.89624016273382,0 5.228818357231817,45.90138253353523,0 5.210555090785456,45.91701039398544,0 5.21249892833338,45.92009832219637,0 5.2083014599358,45.92615295266956,0 5.19960159029115,45.92907903016459,0 5.192179072092715,45.92487205011542,0 5.180697874255626,45.93027377434645,0 5.175920488129169,45.92502381205539,0 5.18060483377087,45.9135740643002,0 5.186620020959456,45.90091825993655,0 5.202401050185967,45.88318066370075,0 5.210452326947457,45.87905978167129,0 5.208831581405642,45.88238855928741,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Mézériat;"";246;568;2072;0;0;1;0;0;1;2072;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.057579999394748,46.22401410468029,0 5.065923875236682,46.23155560101787,0 5.093985273154775,46.2325288319396,0 5.095609775126158,46.23563369481416,0 5.091512734462147,46.25072536162776,0 5.06703325175669,46.2530462849118,0 5.047693324704299,46.25082869102472,0 5.034760278680337,46.25605999473018,0 5.027124816624555,46.26483468770272,0 5.014863322483536,46.26127815594502,0 5.006453772542203,46.26285893555868,0 5.001986887093794,46.25755099544079,0 5.008575487764437,46.24245508872253,0 5.02971204623003,46.23512599262475,0 5.026099647587934,46.22168772547126,0 5.035358025766246,46.2239275057585,0 5.048539383025581,46.21998864003399,0 5.058287636680756,46.22074044949244,0 5.057579999394748,46.22401410468029,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Mionnay;"";248;495;2077;1;0;0;0;2077;1;2077;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.910297259865954,45.87719884094766,0 4.931342235015936,45.88304744547606,0 4.953851436070762,45.88749774531954,0 4.956209213178595,45.89033042309276,0 4.974044393203485,45.89056087126331,0 4.964154921861406,45.90082175646961,0 4.966606582280164,45.90661614609141,0 4.96331405325646,45.90872711388585,0 4.930588036739785,45.91749645190828,0 4.911682518572338,45.90636893650441,0 4.89466119754804,45.90216964501491,0 4.890573647348684,45.90374231219691,0 4.880698523979374,45.89716938200594,0 4.883826939454368,45.87999406930068,0 4.909016881246187,45.87411286704216,0 4.910297259865954,45.87719884094766,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Miribel;"";249;1336;9066;3;0;0;0;3022;3;3022;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.970133354480843,45.83670886089726,0 4.959203213414569,45.85225710006063,0 4.959208774855357,45.85931002588048,0 4.933709462030826,45.86963966204799,0 4.931342235015936,45.88304744547606,0 4.910297259865954,45.87719884094766,0 4.909016881246187,45.87411286704216,0 4.900568732907775,45.85760032341308,0 4.91116191083202,45.85117039484769,0 4.921115818886226,45.83274320169876,0 4.924019910832547,45.83546810106267,0 4.933423828928976,45.83501025843405,0 4.938960365621643,45.82204344426417,0 4.951515987339836,45.80876603693439,0 4.963685727763991,45.81087898269034,0 4.970374962885287,45.80738453741572,0 4.980340265688237,45.8058409780918,0 4.970133354480843,45.83670886089726,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Monthieux;"";261;617;599;0;0;1;0;0;1;599;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.942878149157353,45.94945234631423,0 4.95770842311551,45.95071007615842,0 4.961808919540118,45.94872943892919,0 4.973750271534545,45.95944820099017,0 4.974522571480819,45.96621756245107,0 4.942867036044003,45.97915076952437,0 4.927730029540482,45.98004000385493,0 4.924739551194288,45.96657046264909,0 4.927484496605099,45.95679554240882,0 4.920730764342416,45.94792977796862,0 4.930799116737146,45.9437770850156,0 4.942878149157353,45.94945234631423,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Montluel;"";262;814;6999;4;0;0;0;1749;4;1749;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.061033613899686,45.8521027081638,0 5.055424367976382,45.85759166756948,0 5.06194923961957,45.86659787288944,0 5.073695885362874,45.87242730846401,0 5.06776152117506,45.88027392334625,0 5.033364629025092,45.88413177383496,0 5.021235444430672,45.88997922549004,0 5.019904527290135,45.90047916849774,0 5.042992715030357,45.90691941166338,0 5.057791845773907,45.9079212091589,0 5.055052166207736,45.91750146850769,0 5.040461787134616,45.92534129295884,0 5.04114975341416,45.92858074696356,0 5.038169802792098,45.93107562187755,0 5.011578055442487,45.93464124420666,0 5.001244188433063,45.92772633500849,0 4.994384406845178,45.91188565309999,0 4.98497514553224,45.91004245319561,0 4.976397566138355,45.91338142073114,0 4.96331405325646,45.90872711388585,0 4.966606582280164,45.90661614609141,0 4.964154921861406,45.90082175646961,0 4.974044393203485,45.89056087126331,0 4.990634299803918,45.88416269585151,0 4.989317270325682,45.87053909231366,0 5.012903186480866,45.85785276707357,0 5.04180114627605,45.853163564516,0 5.062025569380681,45.83863568161392,0 5.061033613899686,45.8521027081638,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Montmerle-sur-Saône;l'ASVP a été recruté du 16/04/12 au 15/10/12;263;562;3823;2;1;0;0;1911;2;1911;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.770577298639767,46.06976864308103,0 4.768507502056401,46.08426643271376,0 4.770749182129728,46.09397721713925,0 4.760178488662299,46.10064482212071,0 4.748022564849119,46.09135723088711,0 4.749614890946776,46.0824156528671,0 4.756261365498027,46.07897131605254,0 4.761754657373287,46.06743806101554,0 4.770577298639767,46.06976864308103,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Montracol;"";264;575;967;0;0;1;0;0;1;967;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.130895495775367,46.17796590814046,0 5.14382220885476,46.18156026649602,0 5.152999792015756,46.18376493953407,0 5.156107369390983,46.18990367185854,0 5.142047051309442,46.19222336412561,0 5.123889271523487,46.20767064828506,0 5.111119314622172,46.20389086873623,0 5.097426051976117,46.20610804277767,0 5.089812040101886,46.19526750193244,0 5.090547985231484,46.18157081960333,0 5.098449096720956,46.17352516646081,0 5.107420487657457,46.17112514187526,0 5.118236058822405,46.15640298051589,0 5.130895495775367,46.17796590814046,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Montréal-la-Cluse;"";265;1355;3457;1;0;0;0;3457;1;3457;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.63541334141588,46.18472822756685,0 5.62136096405494,46.18274672488779,0 5.596859633823295,46.19345419926974,0 5.578823206524,46.19559469823537,0 5.56719546561911,46.18971335891701,0 5.559654218389909,46.17628799141694,0 5.563626060382809,46.17441454885046,0 5.560562030976852,46.16851028113493,0 5.572265167017436,46.16809274960497,0 5.576497473148554,46.16985283450788,0 5.590406235616356,46.16670751620367,0 5.608896606025593,46.17050097407382,0 5.627674499547068,46.16805903155954,0 5.635511675726774,46.17220223178492,0 5.634620847826008,46.17903435077436,0 5.63541334141588,46.18472822756685,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Nantua;1 des 2 ASVP a été recruté du 20/06/12 au 29/09/12;269;686;3713;1;2;0;0;3713;1;3713;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.62540636356216,46.12636884507747,0 5.629236767405428,46.15303949865443,0 5.640763386649512,46.15737613879098,0 5.643941587647769,46.17785380018119,0 5.634620847826008,46.17903435077436,0 5.635511675726774,46.17220223178492,0 5.627674499547068,46.16805903155954,0 5.608896606025593,46.17050097407382,0 5.590406235616356,46.16670751620367,0 5.576497473148554,46.16985283450788,0 5.572265167017436,46.16809274960497,0 5.606391023099135,46.1385197338527,0 5.617083987521325,46.11814582908909,0 5.62540636356216,46.12636884507747,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Neyron;"";275;1190;2472;1;0;0;0;2472;1;2472;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.941864511281118,45.80901354048076,0 4.951515987339836,45.80876603693439,0 4.938960365621643,45.82204344426417,0 4.933423828928976,45.83501025843405,0 4.924019910832547,45.83546810106267,0 4.921115818886226,45.83274320169876,0 4.918211891263939,45.80962509898764,0 4.923799133458044,45.80399936996709,0 4.941864511281118,45.80901354048076,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Niévroz;"";276;752;1488;1;0;0;0;1488;1;1488;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.04980528720862,45.81219460376331,0 5.058158073493497,45.80992575892862,0 5.092558377396625,45.81183360040973,0 5.074286414221967,45.83533042804716,0 5.063272995022623,45.83649602324424,0 5.049020829205144,45.83895342854841,0 5.034721436360057,45.82548389030088,0 5.031166898230581,45.81677420000166,0 5.037812413317124,45.8083491580851,0 5.04980528720862,45.81219460376331,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Oyonnax;"";283;1062;22650;15;3;0;0;1510;15;1510;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.713301784177864,46.25663419667013,0 5.679736719103876,46.26218685485006,0 5.653835903258795,46.27267761809642,0 5.651025869358386,46.27555417271879,0 5.659297877505884,46.29176820638129,0 5.641573313671122,46.29803714410514,0 5.631979669622944,46.29586268086575,0 5.612519030714762,46.29907677959604,0 5.598570468825081,46.26594310148904,0 5.592634055466434,46.26046548005344,0 5.599180541263689,46.25526172519107,0 5.604186320785143,46.25537251662226,0 5.624230393412541,46.26275051962888,0 5.628721340835963,46.26267390418094,0 5.629870699110517,46.25685405922106,0 5.634226740320498,46.25830298948747,0 5.639929247013749,46.24537688427196,0 5.661120312907473,46.23116107326939,0 5.694054745217452,46.22132161712294,0 5.697691355331256,46.22030736660641,0 5.713301784177864,46.25663419667013,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
01;Péronnas;"";289;900;6054;2;0;0;0;3027;2;3027;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.246139272732862,46.14909033394886,0 5.24898669925363,46.154682329636,0 5.243720368769171,46.16315536912244,0 5.261549860284278,46.16699983194412,0 5.256739653622491,46.1761400437127,0 5.237163125693849,46.17594158163249,0 5.234440771125435,46.18232808804288,0 5.221684122718226,46.19205502254338,0 5.206996949888456,46.19132318845536,0 5.195106388164978,46.18786002037622,0 5.1874685001287,46.19082686770151,0 5.177381945776349,46.16906736741835,0 5.184814632577504,46.16687079738416,0 5.184533414217265,46.16078659014467,0 5.192962478023802,46.16376810297001,0 5.223512513772466,46.15430100202387,0 5.234441580179618,46.14542940072784,0 5.246139272732862,46.14909033394886,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
