departement;Date;genre;chomage
 Puy; 2008,0; Hommes ; 6,0
 Pyr�n�es; 2008,0; Hommes ; 5,7
 Hautes; 2008,0; Hommes ; 7,2
 Pyr�n�es; 2008,0; Hommes ; 9,7
 Bas; 2008,0; Hommes ; 5,7
 Haut; 2008,0; Hommes ; 6,5
 Rh�ne; 2008,0; Hommes ; 6,3
 Haute; 2008,0; Hommes ; 6,1
 Sa�ne; 2008,0; Hommes ; 5,6
 Sarthe; 2008,0; Hommes ; 6,0
 Savoie; 2008,0; Hommes ; 4,6
 Haute; 2008,0; Hommes ; 6,2
 Haute; 2008,0; Hommes ; 4,5
 Ville; 2008,0; Hommes ; 6,8
 Seine; 2008,0; Hommes ; 7,9
 Seine; 2008,0; Hommes ; 5,3
 Yvelines; 2008,0; Hommes ; 5,2
 Deux; 2008,0; Hommes ; 4,6
 Somme; 2008,0; Hommes ; 8,5
 Tarn; 2008,0; Hommes ; 7,4
 Tarn et Garonne; 2008,0; Hommes ; 6,8
 Var; 2008,0; Hommes ; 7,9
 Vaucluse; 2008,0; Hommes ; 8,0
 Vend�e; 2008,0; Hommes ; 4,5
 Vienne; 2008,0; Hommes ; 6,0
 Vosges; 2008,0; Hommes ; 7,7
 Yonne; 2008,0; Hommes ; 6,2
 Territoire de Belfort; 2008,0; Hommes ; 7,1
 Essonne; 2008,0; Hommes ; 5,0
 Hauts; 2008,0; Hommes ; 5,7
 Seine; 2008,0; Hommes ; 9,1
 Val; 2008,0; Hommes ; 6,3
 Val; 2008,0; Hommes ; 7,2
 Ain; 2007,0; Hommes ; 4,3
 Aisne; 2007,0; Hommes ; 9,6
 Allier; 2007,0; Hommes ; 7,2
 Alpes; 2007,0; Hommes ; 8,0
 Hautes; 2007,0; Hommes ; 6,4
 Alpes; 2007,0; Hommes ; 7,3
 Ard�che; 2007,0; Hommes ; 7,6
 Ardennes; 2007,0; Hommes ; 9,4
 Ari�ge; 2007,0; Hommes ; 8,0
 Aube; 2007,0; Hommes ; 7,7
 Aude; 2007,0; Hommes ; 9,0
 Aveyron; 2007,0; Hommes ; 4,5
 Bouches; 2007,0; Hommes ; 10,0
 Calvados; 2007,0; Hommes ; 7,4
 Cantal; 2007,0; Hommes ; 4,8
 Charente; 2007,0; Hommes ; 7,1
 Charente; 2007,0; Hommes ; 7,6
 Cher; 2007,0; Hommes ; 6,7
 Corr�ze; 2007,0; Hommes ; 4,7
 C�te; 2007,0; Hommes ; 5,8
 C�tes; 2007,0; Hommes ; 5,9
 Creuse; 2007,0; Hommes ; 6,8
 Dordogne; 2007,0; Hommes ; 6,7
 Doubs; 2007,0; Hommes ; 6,9
 Dr�me; 2007,0; Hommes ; 7,7
 Eure; 2007,0; Hommes ; 7,1
 Eure; 2007,0; Hommes ; 6,4
 Finist�re; 2007,0; Hommes ; 6,4
 Gard; 2007,0; Hommes ; 10,3
 Haute; 2007,0; Hommes ; 7,2
 Gers; 2007,0; Hommes ; 4,9
 Gironde; 2007,0; Hommes ; 7,1
 H�rault; 2007,0; Hommes ; 10,9
 Ille; 2007,0; Hommes ; 5,6
 Indre; 2007,0; Hommes ; 6,0
 Indre; 2007,0; Hommes ; 6,0
 Is�re; 2007,0; Hommes ; 5,7
 Jura; 2007,0; Hommes ; 5,3
 Landes; 2007,0; Hommes ; 5,7
 Loir; 2007,0; Hommes ; 6,2
 Loire; 2007,0; Hommes ; 6,9
 Haute; 2007,0; Hommes ; 5,7
 Loire; 2007,0; Hommes ; 6,3
 Loiret; 2007,0; Hommes ; 6,0
 Lot; 2007,0; Hommes ; 6,3
 Lot; 2007,0; Hommes ; 7,1
 Loz�re; 2007,0; Hommes ; 4,1
 Maine; 2007,0; Hommes ; 5,9
 Manche; 2007,0; Hommes ; 6,2
 Marne; 2007,0; Hommes ; 6,9
 Haute; 2007,0; Hommes ; 6,5
 Mayenne; 2007,0; Hommes ; 4,1
 Meurthe; 2007,0; Hommes ; 7,4
 Meuse; 2007,0; Hommes ; 7,4
 Morbihan; 2007,0; Hommes ; 6,3
 Moselle; 2007,0; Hommes ; 7,2
 Ni�vre; 2007,0; Hommes ; 7,2
 Nord; 2007,0; Hommes ; 10,7
 Oise; 2007,0; Hommes ; 6,7
 Orne; 2007,0; Hommes ; 6,9
 Pas; 2007,0; Hommes ; 10,2
 Puy; 2007,0; Hommes ; 6,4
 Pyr�n�es; 2007,0; Hommes ; 5,9
 Hautes; 2007,0; Hommes ; 7,6
 Pyr�n�es; 2007,0; Hommes ; 10,1
 Bas; 2007,0; Hommes ; 6,1
 Haut; 2007,0; Hommes ; 7,4
 Rh�ne; 2007,0; Hommes ; 7,0
 Haute; 2007,0; Hommes ; 6,4
 Sa�ne; 2007,0; Hommes ; 5,9
 Sarthe; 2007,0; Hommes ; 6,2
 Savoie; 2007,0; Hommes ; 4,9
 Haute; 2007,0; Hommes ; 6,5
 Haute; 2007,0; Hommes ; 4,6
 Ville; 2007,0; Hommes ; 7,8
 Seine; 2007,0; Hommes ; 8,2
 Seine; 2007,0; Hommes ; 5,9
 Yvelines; 2007,0; Hommes ; 5,8
 Deux; 2007,0; Hommes ; 4,8
 Somme; 2007,0; Hommes ; 8,9
 Tarn; 2007,0; Hommes ; 7,8
 Tarn et Garonne; 2007,0; Hommes ; 7,5
 Var; 2007,0; Hommes ; 8,5
 Vaucluse; 2007,0; Hommes ; 8,8
 Vend�e; 2007,0; Hommes ; 4,6
 Vienne; 2007,0; Hommes ; 6,2
 Vosges; 2007,0; Hommes ; 7,8
 Yonne; 2007,0; Hommes ; 6,4
 Territoire de Belfort; 2007,0; Hommes ; 8,4
 Essonne; 2007,0; Hommes ; 5,5
 Hauts; 2007,0; Hommes ; 6,6
 Seine; 2007,0; Hommes ; 10,3
 Val; 2007,0; Hommes ; 7,3
 Val; 2007,0; Hommes ; 8,1
 Ain; 2006,0; Hommes ; 4,5
 Aisne; 2006,0; Hommes ; 10,4
 Allier; 2006,0; Hommes ; 7,8
 Alpes; 2006,0; Hommes ; 8,1
 Hautes; 2006,0; Hommes ; 6,2
 Alpes; 2006,0; Hommes ; 7,9
 Ard�che; 2006,0; Hommes ; 8,0
 Ardennes; 2006,0; Hommes ; 10,6
 Ari�ge; 2006,0; Hommes ; 8,4
 Aube; 2006,0; Hommes ; 8,4
 Aude; 2006,0; Hommes ; 9,3
 Aveyron; 2006,0; Hommes ; 4,8
 Bouches; 2006,0; Hommes ; 10,3
 Calvados; 2006,0; Hommes ; 8,2
 Cantal; 2006,0; Hommes ; 4,9
 Charente; 2006,0; Hommes ; 7,2
 Charente; 2006,0; Hommes ; 8,3
 Cher; 2006,0; Hommes ; 7,3
 Corr�ze; 2006,0; Hommes ; 5,1
 C�te; 2006,0; Hommes ; 6,3
 C�tes; 2006,0; Hommes ; 6,4
 Creuse; 2006,0; Hommes ; 6,8
 Dordogne; 2006,0; Hommes ; 7,2
 Doubs; 2006,0; Hommes ; 7,7
 Dr�me; 2006,0; Hommes ; 8,1
 Eure; 2006,0; Hommes ; 7,7
 Eure; 2006,0; Hommes ; 7,2
 Finist�re; 2006,0; Hommes ; 6,9
 Gard; 2006,0; Hommes ; 11,0
 Haute; 2006,0; Hommes ; 7,8
 Gers; 2006,0; Hommes ; 5,2
 Gironde; 2006,0; Hommes ; 7,8
 H�rault; 2006,0; Hommes ; 11,4
 Ille; 2006,0; Hommes ; 6,1
 Indre; 2006,0; Hommes ; 6,9
 Indre; 2006,0; Hommes ; 6,5
 Is�re; 2006,0; Hommes ; 6,1
 Jura; 2006,0; Hommes ; 5,8
 Landes; 2006,0; Hommes ; 6,1
 Loir; 2006,0; Hommes ; 6,8
 Loire; 2006,0; Hommes ; 7,6
 Haute; 2006,0; Hommes ; 6,1
 Loire; 2006,0; Hommes ; 6,9
 Loiret; 2006,0; Hommes ; 6,6
 Lot; 2006,0; Hommes ; 7,0
 Lot; 2006,0; Hommes ; 7,7
 Loz�re; 2006,0; Hommes ; 4,5
 Maine; 2006,0; Hommes ; 6,5
 Manche; 2006,0; Hommes ; 6,7
 Marne; 2006,0; Hommes ; 7,5
 Haute; 2006,0; Hommes ; 7,4
 Mayenne; 2006,0; Hommes ; 4,7
 Meurthe; 2006,0; Hommes ; 8,0
 Meuse; 2006,0; Hommes ; 7,8
 Morbihan; 2006,0; Hommes ; 6,7
 Moselle; 2006,0; Hommes ; 7,9
 Ni�vre; 2006,0; Hommes ; 7,6
 Nord; 2006,0; Hommes ; 11,5
 Oise; 2006,0; Hommes ; 7,5
 Orne; 2006,0; Hommes ; 7,6
 Pas; 2006,0; Hommes ; 11,0
 Puy; 2006,0; Hommes ; 6,6
 Pyr�n�es; 2006,0; Hommes ; 6,1
 Hautes; 2006,0; Hommes ; 8,0
 Pyr�n�es; 2006,0; Hommes ; 10,4
 Bas; 2006,0; Hommes ; 6,9
 Haut; 2006,0; Hommes ; 8,0
 Rh�ne; 2006,0; Hommes ; 7,5
 Haute; 2006,0; Hommes ; 7,2
 Sa�ne; 2006,0; Hommes ; 6,4
 Sarthe; 2006,0; Hommes ; 6,8
 Savoie; 2006,0; Hommes ; 5,2
 Haute; 2006,0; Hommes ; 6,9
 Haute; 2006,0; Hommes ; 5,1
 Ville; 2006,0; Hommes ; 8,5
 Seine; 2006,0; Hommes ; 9,0
 Seine; 2006,0; Hommes ; 6,6
 Yvelines; 2006,0; Hommes ; 6,3
 Deux; 2006,0; Hommes ; 5,4
 Somme; 2006,0; Hommes ; 9,4
 Tarn; 2006,0; Hommes ; 8,2
 Tarn et Garonne; 2006,0; Hommes ; 7,7
 Var; 2006,0; Hommes ; 8,9
 Vaucluse; 2006,0; Hommes ; 9,1
 Vend�e; 2006,0; Hommes ; 5,1
 Vienne; 2006,0; Hommes ; 6,8
 Vosges; 2006,0; Hommes ; 8,5
 Yonne; 2006,0; Hommes ; 7,2
 Territoire de Belfort; 2006,0; Hommes ; 9,3
 Essonne; 2006,0; Hommes ; 6,2
 Hauts; 2006,0; Hommes ; 7,3
 Seine; 2006,0; Hommes ; 11,2
 Val; 2006,0; Hommes ; 7,9
 Val; 2006,0; Hommes ; 8,6
 Ain; 2005,0; Hommes ; 4,6
 Aisne; 2005,0; Hommes ; 10,2
 Allier; 2005,0; Hommes ; 7,6
 Alpes; 2005,0; Hommes ; 7,9
 Hautes; 2005,0; Hommes ; 6,3
 Alpes; 2005,0; Hommes ; 7,9
 Ard�che; 2005,0; Hommes ; 7,7
 Ardennes; 2005,0; Hommes ; 10,0
 Ari�ge; 2005,0; Hommes ; 8,1
 Aube; 2005,0; Hommes ; 8,1
 Aude; 2005,0; Hommes ; 8,9
 Aveyron; 2005,0; Hommes ; 4,5
 Bouches; 2005,0; Hommes ; 10,1
 Calvados; 2005,0; Hommes ; 8,2
 Cantal; 2005,0; Hommes ; 4,8
 Charente; 2005,0; Hommes ; 7,1
 Charente; 2005,0; Hommes ; 8,5
 Cher; 2005,0; Hommes ; 7,4
 Corr�ze; 2005,0; Hommes ; 5,3
 C�te; 2005,0; Hommes ; 6,3
 C�tes; 2005,0; Hommes ; 6,3
 Creuse; 2005,0; Hommes ; 7,0
 Dordogne; 2005,0; Hommes ; 7,1
 Doubs; 2005,0; Hommes ; 7,2
 Dr�me; 2005,0; Hommes ; 8,1
 Eure; 2005,0; Hommes ; 7,5
 Eure; 2005,0; Hommes ; 7,2
 Finist�re; 2005,0; Hommes ; 6,8
 Gard; 2005,0; Hommes ; 10,5
 Haute; 2005,0; Hommes ; 7,8
 Gers; 2005,0; Hommes ; 5,0
 Gironde; 2005,0; Hommes ; 8,1
 H�rault; 2005,0; Hommes ; 11,5
 Ille; 2005,0; Hommes ; 5,8
 Indre; 2005,0; Hommes ; 6,8
 Indre; 2005,0; Hommes ; 6,6
 Is�re; 2005,0; Hommes ; 6,3
 Jura; 2005,0; Hommes ; 5,7
 Landes; 2005,0; Hommes ; 6,2
 Loir; 2005,0; Hommes ; 7,1
 Loire; 2005,0; Hommes ; 7,6
 Haute; 2005,0; Hommes ; 5,8
 Loire; 2005,0; Hommes ; 7,0
 Loiret; 2005,0; Hommes ; 6,4
 Lot; 2005,0; Hommes ; 6,7
 Lot; 2005,0; Hommes ; 7,4
 Loz�re; 2005,0; Hommes ; 4,5
 Maine; 2005,0; Hommes ; 6,4
 Manche; 2005,0; Hommes ; 6,7
 Marne; 2005,0; Hommes ; 7,3
 Haute; 2005,0; Hommes ; 7,0
 Mayenne; 2005,0; Hommes ; 4,7
 Meurthe; 2005,0; Hommes ; 7,7
 Meuse; 2005,0; Hommes ; 7,3
 Morbihan; 2005,0; Hommes ; 6,5
 Moselle; 2005,0; Hommes ; 7,6
 Ni�vre; 2005,0; Hommes ; 7,6
 Nord; 2005,0; Hommes ; 11,3
 Oise; 2005,0; Hommes ; 7,5
 Orne; 2005,0; Hommes ; 7,6
 Pas; 2005,0; Hommes ; 10,4
 Gironde; 2010,0; Femmes ; 9,3
 H�rault; 2010,0; Femmes ; 12,2
 Ille; 2010,0; Femmes ; 6,9
 Indre; 2010,0; Femmes ; 8,3
 Indre; 2010,0; Femmes ; 7,8
 Is�re; 2010,0; Femmes ; 8,1
 Jura; 2010,0; Femmes ; 7,6
 Landes; 2010,0; Femmes ; 9,1
 Loir; 2010,0; Femmes ; 7,8
 Loire; 2010,0; Femmes ; 9,2
 Haute; 2010,0; Femmes ; 7,4
 Loire; 2010,0; Femmes ; 8,1
 Loiret; 2010,0; Femmes ; 8,5
 Lot; 2010,0; Femmes ; 8,1
 Lot; 2010,0; Femmes ; 9,5
 Loz�re; 2010,0; Femmes ; 5,0
 Maine; 2010,0; Femmes ; 8,6
 Manche; 2010,0; Femmes ; 8,3
 Marne; 2010,0; Femmes ; 8,5
 Haute; 2010,0; Femmes ; 9,2
 Mayenne; 2010,0; Femmes ; 6,3
 Meurthe; 2010,0; Femmes ; 8,5
 Meuse; 2010,0; Femmes ; 10,2
 Morbihan; 2010,0; Femmes ; 8,4
 Moselle; 2010,0; Femmes ; 9,7
 Ni�vre; 2010,0; Femmes ; 8,9
 Nord; 2010,0; Femmes ; 12,2
 Oise; 2010,0; Femmes ; 9,7
 Orne; 2010,0; Femmes ; 8,6
 Pas; 2010,0; Femmes ; 12,3
 Puy; 2010,0; Femmes ; 8,4
 Pyr�n�es; 2010,0; Femmes ; 8,2
 Hautes; 2010,0; Femmes ; 10,4
 Pyr�n�es; 2010,0; Femmes ; 12,2
 Bas; 2010,0; Femmes ; 8,0
 Haut; 2010,0; Femmes ; 8,9
 Rh�ne; 2010,0; Femmes ; 8,2
 Haute; 2010,0; Femmes ; 9,1
 Sa�ne; 2010,0; Femmes ; 9,0
 Sarthe; 2010,0; Femmes ; 8,8
 Savoie; 2010,0; Femmes ; 8,0
 Haute; 2010,0; Femmes ; 7,6
 Ville; 2010,0; Femmes ; 8,0
 Seine; 2010,0; Femmes ; 10,2
 Seine; 2010,0; Femmes ; 7,2
 Yvelines; 2010,0; Femmes ; 6,6
 Deux; 2010,0; Femmes ; 7,2
 Somme; 2010,0; Femmes ; 10,9
 Tarn; 2010,0; Femmes ; 10,0
 Tarn et Garonne; 2010,0; Femmes ; 10,7
 Var; 2010,0; Femmes ; 10,6
 Vaucluse; 2010,0; Femmes ; 11,5
 Vend�e; 2010,0; Femmes ; 8,2
 Vienne; 2010,0; Femmes ; 7,9
 Haute; 2010,0; Femmes ; 8,4
 Vosges; 2010,0; Femmes ; 10,2
 Yonne; 2010,0; Femmes ; 8,9
 Territoire de Belfort; 2010,0; Femmes ; 10,9
 Essonne; 2010,0; Femmes ; 6,7
 Hauts; 2010,0; Femmes ; 7,1
 Seine; 2010,0; Femmes ; 11,3
 Val; 2010,0; Femmes ; 7,7
 Val; 2010,0; Femmes ; 9,0
 Ain; 2009,0; Femmes ; 7,2
 Aisne; 2009,0; Femmes ; 12,5
 Allier; 2009,0; Femmes ; 9,2
 Alpes; 2009,0; Femmes ; 10,2
 Hautes; 2009,0; Femmes ; 7,9
 Alpes; 2009,0; Femmes ; 8,4
 Ard�che; 2009,0; Femmes ; 9,8
 Ardennes; 2009,0; Femmes ; 12,2
 Ari�ge; 2009,0; Femmes ; 10,7
 Aube; 2009,0; Femmes ; 9,3
 Aude; 2009,0; Femmes ; 11,9
 Aveyron; 2009,0; Femmes ; 6,3
 Bouches; 2009,0; Femmes ; 11,1
 Calvados; 2009,0; Femmes ; 8,6
 Cantal; 2009,0; Femmes ; 6,6
 Charente; 2009,0; Femmes ; 9,8
 Charente; 2009,0; Femmes ; 9,9
 Cher; 2009,0; Femmes ; 8,9
 Corr�ze; 2009,0; Femmes ; 6,8
 C�te; 2009,0; Femmes ; 7,3
 C�tes; 2009,0; Femmes ; 7,5
 Creuse; 2009,0; Femmes ; 8,0
 Dordogne; 2009,0; Femmes ; 9,3
 Doubs; 2009,0; Femmes ; 9,3
 Dr�me; 2009,0; Femmes ; 10,2
 Eure; 2009,0; Femmes ; 9,6
 Eure; 2009,0; Femmes ; 8,3
 Finist�re; 2009,0; Femmes ; 7,9
 Gard; 2009,0; Femmes ; 12,6
 Haute; 2009,0; Femmes ; 9,2
 Gers; 2009,0; Femmes ; 6,8
 Gironde; 2009,0; Femmes ; 8,8
 H�rault; 2009,0; Femmes ; 12,0
 Ille; 2009,0; Femmes ; 6,8
 Indre; 2009,0; Femmes ; 7,9
 Indre; 2009,0; Femmes ; 7,5
 Is�re; 2009,0; Femmes ; 8,2
 Jura; 2009,0; Femmes ; 8,0
 Landes; 2009,0; Femmes ; 9,0
 Loir; 2009,0; Femmes ; 7,7
 Loire; 2009,0; Femmes ; 9,1
 Haute; 2009,0; Femmes ; 7,6
 Loire; 2009,0; Femmes ; 7,9
 Loiret; 2009,0; Femmes ; 7,9
 Lot; 2009,0; Femmes ; 8,1
 Lot; 2009,0; Femmes ; 9,1
 Loz�re; 2009,0; Femmes ; 5,0
 Maine; 2009,0; Femmes ; 8,6
 Manche; 2009,0; Femmes ; 8,4
 Marne; 2009,0; Femmes ; 8,4
 Haute; 2009,0; Femmes ; 9,7
 Mayenne; 2009,0; Femmes ; 6,4
 Meurthe; 2009,0; Femmes ; 8,1
 Meuse; 2009,0; Femmes ; 10,0
 Morbihan; 2009,0; Femmes ; 8,3
 Moselle; 2009,0; Femmes ; 9,5
 Ni�vre; 2009,0; Femmes ; 8,6
 Nord; 2009,0; Femmes ; 11,5
 Oise; 2009,0; Femmes ; 9,3
 Orne; 2009,0; Femmes ; 9,1
 Pas; 2009,0; Femmes ; 12,1
 Puy; 2009,0; Femmes ; 8,4
 Pyr�n�es; 2009,0; Femmes ; 8,1
 Hautes; 2009,0; Femmes ; 10,2
 Pyr�n�es; 2009,0; Femmes ; 11,9
 Bas; 2009,0; Femmes ; 7,9
 Haut; 2009,0; Femmes ; 8,6
 Rh�ne; 2009,0; Femmes ; 7,8
 Haute; 2009,0; Femmes ; 9,2
 Sa�ne; 2009,0; Femmes ; 8,9
 Sarthe; 2009,0; Femmes ; 8,8
 Savoie; 2009,0; Femmes ; 7,6
 Haute; 2009,0; Femmes ; 7,5
 Ville; 2009,0; Femmes ; 7,8
 Seine; 2009,0; Femmes ; 10,0
 Seine; 2009,0; Femmes ; 6,8
 Yvelines; 2009,0; Femmes ; 6,2
 Deux; 2009,0; Femmes ; 7,1
 Somme; 2009,0; Femmes ; 10,8
 Tarn; 2009,0; Femmes ; 9,8
 Tarn et Garonne; 2009,0; Femmes ; 10,3
 Var; 2009,0; Femmes ; 10,5
 Vaucluse; 2009,0; Femmes ; 11,1
 Vend�e; 2009,0; Femmes ; 8,4
 Vienne; 2009,0; Femmes ; 7,7
 Haute; 2009,0; Femmes ; 8,0
 Vosges; 2009,0; Femmes ; 10,3
 Yonne; 2009,0; Femmes ; 8,9
 Territoire de Belfort; 2009,0; Femmes ; 10,5
 Essonne; 2009,0; Femmes ; 6,2
 Hauts; 2009,0; Femmes ; 6,7
 Seine; 2009,0; Femmes ; 10,6
 Val; 2009,0; Femmes ; 7,2
 Val; 2009,0; Femmes ; 8,4
 Ain; 2008,0; Femmes ; 5,4
 Aisne; 2008,0; Femmes ; 10,7
 Allier; 2008,0; Femmes ; 7,8
 Alpes; 2008,0; Femmes ; 9,0
 Hautes; 2008,0; Femmes ; 7,2
 Alpes; 2008,0; Femmes ; 6,8
 Ard�che; 2008,0; Femmes ; 8,6
 Ardennes; 2008,0; Femmes ; 10,7
 Ari�ge; 2008,0; Femmes ; 9,3
 Aube; 2008,0; Femmes ; 8,4
 Aude; 2008,0; Femmes ; 10,3
 Aveyron; 2008,0; Femmes ; 5,2
 Bouches; 2008,0; Femmes ; 9,7
 Calvados; 2008,0; Femmes ; 7,2
 Cantal; 2008,0; Femmes ; 5,8
 Charente; 2008,0; Femmes ; 8,3
 Charente; 2008,0; Femmes ; 8,5
 Cher; 2008,0; Femmes ; 7,5
 Corr�ze; 2008,0; Femmes ; 5,5
 C�te; 2008,0; Femmes ; 6,2
 C�tes; 2008,0; Femmes ; 6,3
 Creuse; 2008,0; Femmes ; 7,0
 Dordogne; 2008,0; Femmes ; 7,8
 Doubs; 2008,0; Femmes ; 7,3
 Dr�me; 2008,0; Femmes ; 8,8
 Eure; 2008,0; Femmes ; 7,7
 Eure; 2008,0; Femmes ; 6,6
 Finist�re; 2008,0; Femmes ; 6,9
 Gard; 2008,0; Femmes ; 11,2
 Haute; 2008,0; Femmes ; 8,1
 Gers; 2008,0; Femmes ; 5,9
 Gironde; 2008,0; Femmes ; 7,7
 H�rault; 2008,0; Femmes ; 10,6
 Ille; 2008,0; Femmes ; 5,5
 Indre; 2008,0; Femmes ; 6,6
 Indre; 2008,0; Femmes ; 6,6
 Is�re; 2008,0; Femmes ; 6,7
 Jura; 2008,0; Femmes ; 6,3
 Landes; 2008,0; Femmes ; 7,7
 Loir; 2008,0; Femmes ; 6,6
 Loire; 2008,0; Femmes ; 7,6
 Haute; 2008,0; Femmes ; 6,8
 Loire; 2008,0; Femmes ; 6,6
 Loiret; 2008,0; Femmes ; 6,3
 Lot; 2008,0; Femmes ; 6,9
 Lot; 2008,0; Femmes ; 8,0
 Loz�re; 2008,0; Femmes ; 4,2
 Maine; 2008,0; Femmes ; 7,0
 Manche; 2008,0; Femmes ; 7,2
 Marne; 2008,0; Femmes ; 7,1
 Haute; 2008,0; Femmes ; 8,0
 Mayenne; 2008,0; Femmes ; 5,1
 Meurthe; 2008,0; Femmes ; 6,8
 Meuse; 2008,0; Femmes ; 8,8
 Morbihan; 2008,0; Femmes ; 7,1
 Moselle; 2008,0; Femmes ; 7,9
 Ni�vre; 2008,0; Femmes ; 7,3
 Nord; 2008,0; Femmes ; 10,0
 Oise; 2008,0; Femmes ; 7,6
 Orne; 2008,0; Femmes ; 7,4
 Pas; 2008,0; Femmes ; 10,7
 Puy; 2008,0; Femmes ; 7,2
 Pyr�n�es; 2008,0; Femmes ; 7,0
 Hautes; 2008,0; Femmes ; 8,3
 Pyr�n�es; 2008,0; Femmes ; 10,3
 Bas; 2008,0; Femmes ; 6,5
 Haut; 2008,0; Femmes ; 7,4
 Rh�ne; 2008,0; Femmes ; 6,4
 Haute; 2008,0; Femmes ; 7,6
 Sa�ne; 2008,0; Femmes ; 7,4
 Sarthe; 2008,0; Femmes ; 6,9
 Savoie; 2008,0; Femmes ; 6,2
 Haute; 2008,0; Femmes ; 5,5
 Ville; 2008,0; Femmes ; 6,6
 Seine; 2008,0; Femmes ; 8,3
 Seine; 2008,0; Femmes ; 5,5
 Yvelines; 2008,0; Femmes ; 5,1
 Deux; 2008,0; Femmes ; 6,0
 Somme; 2008,0; Femmes ; 9,1
 Tarn; 2008,0; Femmes ; 8,9
 Tarn et Garonne; 2008,0; Femmes ; 9,2
 Var; 2008,0; Femmes ; 9,1
 Vaucluse; 2008,0; Femmes ; 9,5
 Vend�e; 2008,0; Femmes ; 6,5
 Vienne; 2008,0; Femmes ; 6,6
 Haute; 2008,0; Femmes ; 6,6
 Vosges; 2008,0; Femmes ; 8,8
 Yonne; 2008,0; Femmes ; 7,3
 Territoire de Belfort; 2008,0; Femmes ; 8,7
 Essonne; 2008,0; Femmes ; 5,1
 Hauts; 2008,0; Femmes ; 5,6
 Seine; 2008,0; Femmes ; 9,3
 Val; 2008,0; Femmes ; 6,2
 Val; 2008,0; Femmes ; 7,0
 Ain; 2007,0; Femmes ; 5,6
 Aisne; 2007,0; Femmes ; 11,2
 Allier; 2007,0; Femmes ; 8,3
 Alpes; 2007,0; Femmes ; 9,5
 Hautes; 2007,0; Femmes ; 7,7
 Alpes; 2007,0; Femmes ; 7,5
 Ard�che; 2007,0; Femmes ; 9,0
 Ardennes; 2007,0; Femmes ; 11,7
 Ari�ge; 2007,0; Femmes ; 9,9
 Aube; 2007,0; Femmes ; 9,0
 Aude; 2007,0; Femmes ; 11,0
 Aveyron; 2007,0; Femmes ; 5,5
 Bouches; 2007,0; Femmes ; 10,9
 Calvados; 2007,0; Femmes ; 7,9
 Cantal; 2007,0; Femmes ; 6,1
 Charente; 2007,0; Femmes ; 8,8
 Charente; 2007,0; Femmes ; 9,1
 Cher; 2007,0; Femmes ; 8,1
 Corr�ze; 2007,0; Femmes ; 5,9
 C�te; 2007,0; Femmes ; 6,8
 C�tes; 2007,0; Femmes ; 6,9
 Creuse; 2007,0; Femmes ; 7,1
 Dordogne; 2007,0; Femmes ; 8,3
 Doubs; 2007,0; Femmes ; 7,8
 Dr�me; 2007,0; Femmes ; 9,2
 Eure; 2007,0; Femmes ; 8,3
 Eure; 2007,0; Femmes ; 7,1
 Finist�re; 2007,0; Femmes ; 7,6
 Gard; 2007,0; Femmes ; 12,1
 Haute; 2007,0; Femmes ; 8,9
 Gers; 2007,0; Femmes ; 6,2
 Gironde; 2007,0; Femmes ; 8,4
 H�rault; 2007,0; Femmes ; 11,2
 Ille; 2007,0; Femmes ; 6,2
 Indre; 2007,0; Femmes ; 7,3
 Indre; 2007,0; Femmes ; 7,2
 Is�re; 2007,0; Femmes ; 7,4
 Jura; 2007,0; Femmes ; 6,4
 Landes; 2007,0; Femmes ; 8,3
 Loir; 2007,0; Femmes ; 7,1
 Loire; 2007,0; Femmes ; 8,2
 Haute; 2007,0; Femmes ; 7,3
 Loire; 2007,0; Femmes ; 7,4
 Loiret; 2007,0; Femmes ; 6,8
 Lot; 2007,0; Femmes ; 7,3
 Lot; 2007,0; Femmes ; 8,4
 Loz�re; 2007,0; Femmes ; 4,8
 Maine; 2007,0; Femmes ; 7,7
 Manche; 2007,0; Femmes ; 7,8
 Marne; 2007,0; Femmes ; 7,6
 Haute; 2007,0; Femmes ; 8,5
 Mayenne; 2007,0; Femmes ; 5,3
 Meurthe; 2007,0; Femmes ; 7,4
 Meuse; 2007,0; Femmes ; 9,5
 Morbihan; 2007,0; Femmes ; 7,6
 Moselle; 2007,0; Femmes ; 8,5
 Ni�vre; 2007,0; Femmes ; 7,8
 Nord; 2007,0; Femmes ; 10,6
 Oise; 2007,0; Femmes ; 8,0
 Orne; 2007,0; Femmes ; 7,4
 Pas; 2007,0; Femmes ; 11,4
 Puy; 2007,0; Femmes ; 7,7
 Pyr�n�es; 2007,0; Femmes ; 7,5
 Hautes; 2007,0; Femmes ; 9,0
 Pyr�n�es; 2007,0; Femmes ; 11,0
 Bas; 2007,0; Femmes ; 6,9
 Haut; 2007,0; Femmes ; 8,3
 Rh�ne; 2007,0; Femmes ; 7,1
 Haute; 2007,0; Femmes ; 7,9
 Sa�ne; 2007,0; Femmes ; 8,0
 Sarthe; 2007,0; Femmes ; 7,5
 Savoie; 2007,0; Femmes ; 6,7
 Haute; 2007,0; Femmes ; 5,7
 Ville; 2007,0; Femmes ; 7,4
 Seine; 2007,0; Femmes ; 9,0
 Seine; 2007,0; Femmes ; 6,1
 Yvelines; 2007,0; Femmes ; 5,7
