REG;DEP;P12_FNSCOL15P_DIPL0
73;32; 11,268292683
73;32; 6,798076923
73;32; 10,148148148
73;32; 5,153846154
72;33; 151,152667723
72;33; 72,0
72;33; 442,215389032
72;33; 173,243922506
72;33; 271,071009669
72;33; 233,894537334
72;33; 259,970858439
72;33; 181,591992007
72;33; 122,143697777
72;33; 140,184722484
72;33; 98,295926451
72;33; 76,0
72;33; 27,0
72;33; 21,768421053
72;33; 105,720855013
72;33; 62,787669491
72;33; 157,910488025
72;33; 106,457900947
72;33; 241,541504939
72;33; 40,554272517
72;33; 332,038304605
72;33; 177,0
72;33; 154,726393287
72;33; 128,909312976
72;33; 74,170506912
72;33; 94,27654259
72;33; 17,070247934
72;33; 17,460674157
72;33; 59,030537437
72;33; 330,483359265
72;33; 12,692913386
72;33; 72,300704736
72;33; 105,188918902
72;33; 36,767918089
72;33; 14,390243902
72;33; 23,720967304
72;33; 21,225667174
72;33; 15,667820069
72;33; 53,023255814
72;33; 192,659011044
72;33; 130,416175986
72;33; 8,0
72;33; 265,225738667
72;33; 206,286356452
72;33; 145,461450101
72;33; 22,924105983
72;33; 42,23989899
72;33; 32,0
72;33; 58,985835694
72;33; 407,576492943
72;33; 91,0
72;33; 69,0
72;33; 140,304517304
72;33; 117,76588695
72;33; 102,337883268
72;33; 230,110257069
72;33; 264,791547328
72;33; 122,067130877
72;33; 189,741723083
72;33; 205,564630804
72;33; 192,328293774
72;33;
72;33; 72,298790962
72;33; 262,766196323
72;33; 25,312850368
72;33; 13,636363636
72;33; 22,802431611
72;33; 84,310574067
72;33; 146,0
72;33; 15,662447257
72;33; 92,0
72;33; 47,277372263
72;33; 143,661425577
72;33; 167,051362683
72;33; 182,305031447
72;33; 54,777966102
72;33; 17,0
72;33; 18,0
72;33; 18,525
72;33; 109,30702278
72;33; 78,642480376
72;33; 270,586639702
72;33; 190,911235804
72;33; 86,812976953
72;33; 6,871086863
72;33; 2,939770249
72;33; 54,148232611
72;33; 353,43258852
72;33; 26,0
72;33; 22,0
72;33; 34,555831266
72;33; 34,450331126
72;33;
72;33; 405,235593815
72;33; 128,930938523
72;33; 265,70271339
72;33; 372,373848145
72;33; 177,622153544
72;33; 212,375802684
72;33; 124,310741556
72;33; 225,622695043
72;33; 192,40663454
72;33; 136,977553119
72;33; 211,618488877
72;33; 221,352482093
72;33; 49,831792968
72;33; 59,55737898
72;33; 53,396779113
72;33; 117,941336982
72;33; 116,996549224
72;33; 132,679012278
72;33; 103,935775154
72;33; 215,322112481
72;33; 338,661489764
72;33; 159,561365898
72;33; 102,044188927
72;33; 137,691668012
72;33; 66,086702832
72;33; 44,123712777
72;33; 80,669701485
72;33; 37,606233416
72;33; 53,596236596
72;33; 78,737912948
72;33; 82,995619893
72;33; 29,020067851
72;33; 88,073875466
72;33; 27,069933355
72;33; 64,757810799
72;33; 23,986823075
72;33; 43,85340757
72;33; 71,263715236
72;33; 101,079838631
72;33; 67,120833051
72;33; 109,270994995
72;33; 47,201637788
72;33; 64,785709348
72;33; 89,075029778
72;33; 77,134117536
72;33; 82,571695414
72;33; 111,833393232
72;33; 106,655809182
72;33; 186,654900428
72;33; 100,015336211
72;33; 62,829203539
72;33; 64,674012806
72;33; 111,272644592
72;33; 97,926372775
72;33; 120,669711429
72;33; 121,560532213
72;33; 98,906518907
72;33; 74,081829273
72;33; 43,451310104
72;33; 105,133621725
72;33; 64,748898967
72;33; 75,168530093
72;33; 135,883359235
72;33; 48,198978601
72;33; 33,640670249
72;33; 197,671912357
72;33; 66,120903843
72;33; 68,352233348
72;33; 149,723839925
72;33; 151,717755702
72;33; 54,594944491
72;33; 60,854933369
72;33; 94,615491571
72;33; 53,680475511
72;33; 28,716799176
72;33; 85,39641127
72;33; 83,329359346
72;33; 80,723412435
72;33; 78,14846969
72;33; 118,672198235
72;33; 93,060523188
72;33; 78,099893454
72;33; 139,2633568
72;33; 88,867063226
72;33; 213,639088619
72;33; 234,246592785
72;33; 102,888965589
72;33; 6,0
72;33; 94,891756101
72;33; 15,711711712
72;33; 157,0
72;33; 7,818181818
72;33; 83,792311035
72;33; 47,335697623
72;33; 114,493514481
72;33; 121,868720991
72;33; 123,903830796
72;33; 94,571517813
72;33; 62,460768058
72;33; 112,835799543
72;33; 139,880947823
72;33; 31,313543599
72;33; 75,775370335
72;33; 16,692307692
72;33; 153,327405975
72;33; 6,202898551
72;33; 147,94549737
72;33; 82,965008942
72;33; 223,208104336
72;33; 151,049367779
72;33; 170,945502433
72;33; 31,140140065
72;33; 104,697269303
72;33; 19,845665962
72;33; 11,183333333
72;33; 273,290218799
72;33; 214,0
72;33; 48,0
72;33; 45,431526217
72;33; 54,0
72;33; 124,443081205
72;33; 22,178378378
72;33; 44,0
72;33; 51,017006803
72;33; 40,503840733
72;33; 76,201668355
72;33; 110,03509024
72;33; 99,652308603
72;33; 8,806034483
72;33; 40,0
72;33; 14,553191489
72;33; 124,198720209
72;33; 165,349122546
72;33; 104,75890113
72;33; 131,918616238
72;33; 133,535616438
72;33; 16,328018223
72;33; 208,0
72;33; 90,530195375
72;33; 82,162052117
72;33; 29,454308094
72;33; 5,096153846
72;33; 289,372095517
72;33; 16,255319149
72;33; 118,0
72;33; 24,839228296
72;33; 409,316136427
72;33; 106,327761904
72;33; 82,594230032
72;33; 10,063694268
72;33; 11,19205298
72;33; 134,254776972
72;33; 11,898756549
72;33; 11,785714286
72;33; 28,526530612
72;33; 39,961844336
72;33; 318,242325472
72;33; 287,797076679
72;33; 340,746734853
72;33; 254,863751589
72;33; 177,180660596
72;33; 129,164264864
72;33; 330,214438232
72;33; 288,288483038
72;33; 356,985073661
72;33; 153,935144509
72;33; 16,817972054
72;33; 119,611418816
72;33; 93,738489237
72;33; 53,324980151
72;33; 176,366694861
72;33; 75,377218355
72;33; 84,36362518
72;33; 54,249305295
72;33; 116,904543973
72;33; 67,391439879
72;33; 134,969525959
72;33; 66,6700622
72;33; 19,0
72;33; 42,755136986
72;33; 9,746835443
72;33; 37,588357588
72;33; 13,315533981
72;33; 20,0
72;33; 5,052631579
72;33; 20,757692308
72;33; 10,438596491
72;33; 31,773049645
72;33; 8,0
72;33; 256,482195167
72;33; 248,536644772
72;33; 220,111882059
72;33; 1,0
72;33; 259,31200189
72;33; 26,78781042
72;33; 100,663141994
72;33; 140,0
72;33; 54,939063283
72;33; 15,379644588
72;33; 176,025166192
72;33; 32,0
72;33; 6,774193548
72;33; 9,0
72;33; 32,0
72;33; 101,824009324
72;33; 3,162162162
72;33; 24,0
72;33; 312,732525716
72;33; 17,226666667
72;33; 17,0
72;33; 15,3125
72;33; 30,769516729
72;33; 136,0
72;33; 37,061746233
72;33; 55,921227083
72;33; 221,939206816
72;33; 173,264972745
72;33; 137,374980383
72;33; 266,917710377
72;33; 101,158909722
72;33; 168,008814796
72;33; 99,701370039
72;33; 28,487334288
72;33; 109,0
72;33; 107,516110492
72;33; 41,18762089
72;33; 350,001907454
72;33; 358,304084724
72;33; 118,989088398
72;33; 111,248798468
72;33; 328,952688158
72;33; 100,834917772
72;33; 100,595755142
72;33; 29,0
72;33; 9,0
72;33; 105,510937109
72;33; 8,312849162
72;33; 22,187279152
72;33; 12,542713568
72;33; 55,413700376
72;33; 62,0
72;33; 18,279503106
72;33; 173,187406194
72;33; 27,2109375
72;33; 201,102401601
72;33; 17,0
72;33; 25,163398693
72;33; 58,515189873
72;33; 73,04974271
72;33; 59,92996229
72;33; 95,031853786
72;33; 76,236453202
72;33; 94,679688229
72;33; 12,772277228
72;33; 32,262773723
72;33; 6,0
72;33; 56,841517857
72;33; 0,863857916
72;33; 67,598733378
72;33; 208,905194151
72;33; 123,569252869
72;33; 153,891175178
72;33; 74,83306059
72;33; 103,131102549
72;33; 56,715667583
72;33; 22,497477883
72;33; 81,957484667
72;33; 78,434757274
72;33; 50,430416069
72;33; 153,0
72;33; 9,0
72;33; 36,793650794
72;33; 137,667040788
72;33; 134,083924569
72;33; 264,796008563
72;33; 239,944784177
72;33; 183,748396924
72;33; 121,643782365
72;33; 66,0
72;33; 141,0
72;33; 72,0
72;33; 53,0
72;33; 37,33081761
72;33; 79,418848168
72;33; 200,93242753
72;33; 41,577464789
72;33; 82,772615024
72;33; 32,227167634
72;33; 288,0
72;33; 88,207135778
72;33; 22,078255762
72;33; 20,077821012
72;33; 44,582781457
72;33; 3,962264151
72;33; 140,847348806
72;33; 164,830221283
72;33; 17,343434343
72;33; 21,307189542
72;33; 108,064606908
72;33; 141,959126195
72;33; 111,288073562
72;33; 116,106661601
72;33; 42,0
72;33; 32,139303483
72;33; 11,0
72;33; 117,931018081
72;33; 115,581455735
72;33; 442,110239229
72;33; 271,403158995
72;33; 54,538461538
72;33; 266,859612402
72;33; 47,396503597
72;33; 18,198529412
72;33; 2,0
72;33; 197,180884978
72;33; 150,927427025
72;33; 30,0
72;33; 275,0
72;33; 164,0
72;33; 20,459462619
72;33; 63,062946245
72;33; 71,449322938
72;33; 72,414854329
72;33; 151,276979893
72;33; 37,454918033
72;33; 601,01137553
72;33; 49,083267701
72;33; 50,813569837
72;33; 180,486412107
72;33; 154,888218743
72;33; 266,691282628
72;33; 169,405738834
72;33; 191,261045341
72;33; 170,115151922
72;33; 267,666008842
72;33; 399,653786544
72;33; 327,310969964
72;33; 20,543806647
72;33; 14,040150565
72;33; 9,106508876
72;33; 8,091428571
72;33; 128,838294449
72;33; 328,150906501
72;33; 302,917824162
72;33; 290,339568577
72;33; 360,404451344
72;33; 159,794533473
72;33; 119,518883871
72;33; 483,824506466
72;33; 235,494710247
72;33; 357,780562943
72;33; 218,587302114
72;33; 15,0
72;33; 36,0
72;33; 24,671270718
72;33; 90,235191638
72;33; 35,263803681
72;33; 20,511627907
72;33; 159,023853636
72;33; 19,609876543
72;33; 22,53559322
72;33; 55,573549834
72;33; 36,0
72;33; 139,645142154
72;33; 179,493914807
72;33; 7,494565217
72;33; 103,004784689
72;33; 46,551159618
72;33; 122,997703925
72;33; 105,274013661
72;33; 22,0
72;33; 7,0
72;33; 28,0
72;33; 70,690909091
72;33; 120,691294671
72;33; 48,317099225
72;33; 115,0
72;33; 5,384615385
72;33; 10,544827586
72;33; 15,886075949
72;33; 21,466666667
72;33; 31,395790352
72;33; 53,596551727
72;33; 72,240771084
72;33; 116,899626012
72;33; 183,250417496
72;33; 101,415915191
72;33; 198,982374134
72;33; 121,590311456
72;33; 50,472758685
72;33; 138,595217972
72;33; 208,922887024
72;33; 176,133080627
72;33; 49,943378608
72;33; 114,222757695
72;33; 166,178905245
72;33; 153,096442231
72;33; 108,867475255
72;33; 207,009547304
72;33; 122,757277272
72;33; 136,925774545
72;33; 54,508239311
72;33; 93,962882005
72;33; 89,227670773
72;33; 119,15732647
72;33; 258,838526898
72;33; 96,024267394
72;33; 7,369936775
72;33; 235,380047262
72;33; 3,535405454
72;33; 13,35016835
72;33; 17,727272727
72;33; 321,0
72;33; 25,0
72;33; 54,0
72;33; 22,917266187
72;33; 283,0
72;33; 115,117514472
72;33; 11,604395604
72;33; 7,0
72;33; 94,789713542
72;33; 27,787072243
72;33; 10,103092784
72;33; 101,600753296
72;33; 98,382172702
72;33; 66,591911087
72;33; 22,0
72;33; 76,373222749
72;33; 24,097472924
72;33; 39,296457728
72;33; 67,313154831
72;33; 17,31875
72;33; 45,720194647
72;33; 33,114754098
72;33; 76,141795666
72;33; 10,0
72;33; 50,913232104
72;33; 3,956284153
72;33; 61,493049877
72;33; 104,489560651
72;33; 145,544511336
72;33; 177,874215448
72;33; 341,077779537
72;33; 322,530732278
72;33; 111,97960155
72;33; 135,013118063
72;33; 62,0
72;33; 107,064214048
72;33; 75,557597215
72;33; 69,46999309
72;33; 52,473301277
72;33; 135,030687122
72;33; 98,232960927
72;33; 116,972476454
72;33; 65,588822298
72;33; 117,104042456
72;33; 118,997113635
72;33; 187,711366228
72;33; 135,30143467
72;33; 126,893067129
72;33; 85,952117741
72;33; 43,960528281
72;33; 1,00000562
72;33; 250,457899182
72;33; 2,00001124
72;33; 195,936198034
72;33; 201,848706054
72;33; 65,188903455
72;33; 114,684447439
72;33; 41,0
72;33; 49,240881015
72;33; 127,173432091
72;33; 111,0
72;33; 140,0
72;33; 24,657718121
72;33; 462,966480594
72;33; 55,110653659
72;33; 24,0
72;33; 295,834908451
72;33; 71,091164095
72;33; 13,883333333
72;33; 87,0
72;33; 30,263616558
72;33; 79,736842105
72;33; 147,0
72;33; 143,513165887
72;33; 20,269234266
72;33; 65,192306594
72;33; 183,0
72;33; 17,566666667
72;33; 76,0
72;33; 172,434965888
72;33; 47,4489093
72;33; 45,398675497
72;33; 50,914285714
72;33; 24,258760108
72;33; 41,796610169
72;33; 27,086261981
72;33; 117,659942363
72;33; 121,0
72;33; 126,211193315
72;33; 158,005522041
72;33; 555,0
72;33; 10,946341463
72;33; 14,847715736
72;33; 119,607083794
72;33; 20,393258427
72;33; 28,0
72;33; 20,290398126
72;33; 19,540650407
72;33; 26,416666667
72;33; 46,71875
72;33; 99,774117481
72;33; 176,84651772
72;33; 28,302117433
72;33; 6,081081081
72;33; 400,0
72;33; 202,0
72;33; 192,0
72;33; 11,35131976
72;33; 36,0
72;33; 50,124886496
72;33; 34,730011626
72;33; 3,0
72;33; 56,624299065
72;33; 84,78499296
72;33; 19,944444444
72;33; 163,630699148
72;33; 7,0
72;33; 112,77543637
72;33; 22,80524064
72;33; 39,0
72;33; 102,790912047
72;33; 238,081960682
72;33; 26,905594406
72;33; 30,848
72;33; 56,913395014
72;33; 10,278688525
72;33; 109,741734178
72;33; 78,465763799
72;33; 306,0
72;33; 38,895074946
72;33; 24,596774194
72;33; 76,000102034
72;33; 479,577826029
72;33; 116,0
72;33; 190,930199962
72;33; 32,975206612
72;33; 300,902920359
72;33; 6,955753785
72;33; 30,511945392
72;33; 27,150837989
72;33; 6,706293706
72;33; 359,0
72;33; 4,962962963
72;33; 21,152263374
72;33; 26,666666667
72;33; 37,0
72;33; 30,203044853
72;33; 12,692307692
72;33; 6,527472527
72;33; 18,5
72;33; 89,599831508
72;33; 129,0
72;33; 17,1328125
72;33; 71,543367347
72;33; 70,793178004
72;33; 113,085573646
72;33; 36,0
72;33; 8,0
72;33; 10,413793103
72;33; 23,214953271
72;33; 96,050943742
72;33; 154,219867726
72;33; 73,607085346
72;33; 279,903238021
72;33; 85,0
72;33; 13,72972973
72;33; 1,975721708
72;33; 1,894736842
72;33; 28,401179941
72;33; 19,055232558
72;33; 12,0
72;33; 172,75312835
72;33; 148,712017373
72;33; 125,765467
72;33; 166,47418738
72;33; 127,836309783
72;33; 56,468608786
72;33; 181,320688904
72;33; 115,249999711
72;33; 105,705137599
72;33; 16,387040093
72;33; 80,318331404
72;33; 38,717700594
72;33; 4,115107914
72;33; 25,030518318
72;33; 52,570036541
72;33; 15,46875
72;33; 262,548346589
72;33; 138,076208469
72;33; 19,254446283
72;33; 88,939660275
72;33; 97,227273586
72;33; 68,437948382
72;33; 81,559971587
72;33; 140,515059994
72;33; 264,880078667
72;33; 125,459219474
72;33; 34,03185936
72;33; 8,109982867
72;33;
72;33; 84,623404656
72;33; 64,831451689
72;33; 20,642201835
72;33; 58,0
72;33; 22,795737123
72;33; 27,70984456
72;33; 36,593276203
72;33; 32,607575524
72;33; 18,752508066
72;33; 73,516723924
72;33; 18,180555556
72;33; 45,645929393
72;33; 38,476190476
72;33; 30,784477568
72;33; 107,836363636
72;33; 14,764150943
72;33; 55,56092861
72;33; 106,514994829
72;33; 22,0
72;33; 21,859275053
72;33; 38,481622307
72;33; 116,171441461
72;33; 24,884520885
72;33; 233,506585947
72;33; 84,428463562
72;33; 21,427848101
72;33; 78,109704641
72;33; 73,572871573
72;33; 419,821002124
72;33; 5,843478261
72;33; 135,0
72;33; 22,693333333
72;33; 12,690265487
72;33; 193,703823453
72;33; 133,569930717
72;33; 189,0
72;33; 25,613095238
72;33; 77,073361545
72;33; 10,138583076
72;33; 33,0
72;33; 153,362189337
72;33; 28,257534247
72;33; 167,18096932
72;33; 22,994338894
72;33; 40,0
72;33; 99,576322801
72;33; 92,605426415
72;33; 361,310581832
72;33; 35,544041451
72;33; 26,47706422
72;33; 76,212546816
72;33; 33,505617978
72;33; 23,083484574
72;33; 43,422572178
72;33; 91,39060373
72;33; 159,448791561
72;33; 29,0
72;33; 25,337579618
72;33; 20,793307087
72;33; 6,189473684
72;33; 28,029325513
72;33; 33,002808989
72;33; 11,669724771
72;33; 310,0
72;33; 24,388888889
72;33; 18,101694915
72;33; 135,377408968
72;33; 43,712158272
72;33; 91,62004734
72;33; 51,536276629
72;33; 156,563205379
72;33; 27,821086262
72;33; 32,379259259
72;33; 176,969303771
72;33; 103,834798199
72;33; 34,177445712
72;33; 84,265891717
72;33; 73,622155729
72;33; 108,849886925
72;33; 82,678255266
72;33; 108,583164552
72;33; 81,032508239
72;33; 67,263525295
72;33; 88,527168264
72;33; 77,64229994
72;33; 240,00892765
72;33; 166,8861107
72;33; 4,961538462
72;33; 115,0
72;33; 10,759124088
72;33; 365,556908131
72;33; 37,809160305
72;33; 165,411728098
72;33; 145,333551804
72;33; 208,777959377
72;33; 138,841381274
72;33; 202,838538428
72;33; 107,546992173
72;33; 155,085451157
72;33; 166,979229227
72;33; 153,183654497
72;33; 51,0
72;33; 7,0
72;33; 27,0
72;33; 199,210512491
72;33; 30,918954248
72;33; 192,0
72;33; 9,710622711
72;33; 18,727292349
72;33; 38,490671642
72;33; 208,124044169
72;33; 199,558099848
72;33; 69,0
72;33; 52,0
72;33; 90,762783763
72;33; 96,0
72;33; 96,456483225
72;33; 44,568138196
72;33; 54,90625333
72;33; 72,594444444
72;33; 27,320634921
72;33; 223,695603827
72;33; 83,248549442
72;33; 154,567326355
72;33; 100,634075486
72;33; 249,085109211
72;33; 262,435088249
72;33; 159,148034323
72;33; 88,242552541
72;33; 158,352968319
72;33; 207,409071259
72;33; 54,722921914
72;33; 19,548204233
72;33; 96,748244598
72;33; 120,833855796
72;33; 218,594721446
91;34; 79,433212897
91;34; 53,310067201
91;34; 288,649277232
91;34; 322,083739083
91;34; 326,961883964
91;34; 196,289464429
91;34; 155,463798321
91;34; 20,436049963
91;34; 153,319901999
91;34; 45,339515044
91;34; 175,133926078
91;34; 242,239616855
91;34; 12,113207547
91;34; 13,941908714
91;34; 20,0
91;34; 34,307692308
91;34; 12,825503356
91;34; 118,68549346
91;34; 126,744729035
91;34; 4,652173913
91;34; 20,958660057
91;34; 119,281309946
91;34; 38,0
91;34; 6,0
91;34; 24,705882353
91;34; 23,679545455
91;34; 70,0
91;34; 16,944474827
91;34; 25,963060686
91;34; 14,948453608
91;34; 76,061997799
91;34; 101,469129094
91;34; 129,312389058
91;34; 314,17572943
91;34; 192,594970442
91;34; 126,069823051
91;34; 112,19235226
91;34; 13,195979899
91;34; 44,426408237
91;34; 85,768543031
91;34; 363,885100359
91;34; 115,914777465
91;34; 52,908082596
91;34; 31,068736142
91;34; 9,850746269
91;34; 210,0
91;34; 158,0
91;34; 189,490673141
91;34; 321,979269005
91;34; 324,148617434
91;34; 168,55312355
91;34; 407,760770614
91;34; 281,544506243
91;34; 156,970693946
91;34; 279,558834067
91;34; 324,826256135
91;34; 24,537245876
91;34; 366,267013106
91;34; 365,909140258
91;34; 240,837874878
91;34; 153,140135784
91;34; 183,835701938
91;34; 271,491553852
91;34; 220,885863357
91;34; 229,890381781
91;34; 172,687913531
91;34; 301,991330915
91;34; 232,255315094
91;34; 108,505364968
91;34; 229,330180495
91;34; 114,556934669
91;34; 182,378674413
91;34; 157,580954332
91;34; 194,334715687
91;34; 121,264288251
91;34; 202,729993068
91;34; 251,470769673
91;34; 229,202493511
91;34; 86,59532636
91;34; 3,441860465
91;34; 33,435684647
91;34; 57,555470543
91;34; 201,0
91;34; 124,758914007
91;34; 93,0
91;34; 1,0
91;34; 37,156657963
91;34; 21,929146538
91;34; 9,424962071
91;34; 14,806060606
91;34; 34,284518828
91;34; 4,538461538
91;34; 27,638497653
91;34; 9,111111111
91;34; 20,082987552
91;34; 91,770365619
91;34; 203,094317168
91;34; 243,104555673
91;34; 5,0
91;34; 12,52173913
91;34; 7,84
91;34; 77,132787517
91;34; 60,706481974
91;34; 183,999549385
91;34; 93,516531639
91;34; 60,579742505
91;34; 144,919074778
91;34; 29,629720213
91;34; 74,149939892
91;34; 118,794515791
91;34; 115,752849124
91;34; 4,946702954
91;34; 8,357215523
91;34; 12,104651163
91;34; 43,203791469
91;34; 7,462809917
91;34; 201,324384387
91;34; 46,648251943
91;34; 20,664418212
91;34; 4,282608696
91;34; 84,855503038
91;34; 15,106598985
91;34; 383,094542959
91;34; 34,744525547
91;34; 5,0
91;34; 0,828571429
91;34; 169,458164622
91;34; 178,688993785
91;34; 29,916666667
91;34; 51,386053199
91;34; 45,087916175
91;34; 130,002293307
91;34; 76,631922188
91;34; 270,268512957
91;34; 179,155252074
91;34; 237,431639219
91;34; 22,0
91;34; 136,164080949
91;34; 33,6
91;34; 44,039205616
91;34; 97,956843403
91;34; 9,973684211
91;34; 34,280065898
91;34; 123,0
91;34; 151,862929209
91;34; 192,091519728
91;34; 105,791556558
91;34; 150,105223746
91;34; 111,462441879
91;34; 167,874854771
91;34; 24,828565094
91;34; 4,537037037
91;34; 51,428571429
91;34; 8,939189189
91;34; 54,475257732
91;34; 113,237038448
91;34; 153,669183201
91;34; 45,506756493
91;34; 27,366488217
91;34; 19,211581292
91;34; 6,208333333
91;34; 2,380952381
91;34; 3,0
91;34; 396,495006827
91;34; 4,0
91;34; 73,964390089
91;34; 7,883495146
91;34; 13,814977974
91;34; 5,0
91;34; 22,323529412
91;34; 308,5562551
91;34; 109,934570977
91;34; 233,88091263
91;34; 315,218947532
91;34; 238,812717269
91;34; 272,455703324
91;34; 246,036117749
91;34; 62,761496164
91;34; 67,754216867
91;34; 17,781752267
91;34; 415,0
91;34; 7,125748503
91;34; 371,039301459
91;34; 327,564149914
91;34; 6,107142857
91;34; 93,162939144
91;34; 129,622994451
91;34; 70,889830508
91;34; 7,812865497
91;34; 122,262491672
91;34; 95,172095882
91;34; 106,318377382
91;34; 21,076687866
91;34; 13,066496164
91;34; 187,52928734
91;34; 136,542344597
91;34; 9,237804878
91;34; 1,929824561
91;34; 160,0
91;34; 133,829757999
91;34; 88,374588545
91;34; 149,537560296
91;34; 69,545730352
91;34; 125,325473989
91;34; 32,731340481
91;34; 29,276321625
91;34; 19,272961759
91;34; 107,626590503
91;34; 69,700639623
91;34; 113,713070385
91;34; 13,300711744
91;34; 5,051048207
91;34; 0,0
91;34; 143,868937781
91;34; 248,44685381
91;34; 109,808495821
91;34; 7,897435897
91;34; 7,0
91;34; 100,859030837
91;34; 173,483857755
91;34; 35,869565217
91;34; 328,240216341
91;34; 287,572027092
91;34; 227,52514382
91;34; 132,022959879
91;34; 40,873803965
91;34; 595,547000845
91;34; 376,851154875
91;34; 234,193904999
91;34; 371,871528294
91;34; 484,00492729
91;34; 157,289415118
91;34; 199,24262295
91;34; 169,841730546
91;34; 269,0
91;34; 247,333203123
91;34; 230,001684406
91;34; 32,072727273
91;34; 187,875505955
91;34; 295,662788197
91;34; 227,052571188
91;34; 34,04410639
91;34; 357,0
91;34; 196,0
91;34; 16,129199328
91;34; 43,37742362
91;34; 242,49857505
91;34; 166,693389488
91;34; 145,961448215
91;34; 131,601469614
91;34; 177,506034893
91;34; 42,354886341
91;34; 35,274020787
91;34; 154,475867306
91;34; 2,0
91;34; 239,45973319
91;34; 316,306438468
91;34; 428,946250325
91;34; 8,183206107
91;34; 200,0
91;34; 23,079731832
91;34; 233,602593693
91;34; 415,846589492
91;34; 85,0
91;34; 32,0
91;34; 176,28045821
91;34; 186,617880364
91;34; 10,648
91;34; 3,880597015
91;34; 109,873651603
91;34; 11,0
91;34; 7,0
91;34; 67,72592318
91;34; 69,942704803
91;34; 37,927316386
91;34; 90,759948384
91;34; 65,979805307
91;34; 174,711970074
91;34; 219,056724928
91;34; 0,0
91;34; 16,833127991
91;34; 101,831609514
91;34; 231,333099203
91;34; 98,270353809
91;34; 446,151280926
91;34; 472,703404839
91;34; 529,428317608
91;34; 570,448002365
91;34; 542,480168241
91;34; 468,499614605
91;34; 445,270431535
91;34; 233,892736975
91;34; 163,29608017
91;34; 119,208020855
91;34; 104,803909489
91;34; 429,009794614
91;34; 384,952853618
91;34; 72,360781329
91;34; 248,464400266
91;34; 44,523926441
91;34; 609,125863222
91;34; 116,430615448
91;34; 94,773044549
91;34; 173,543984802
91;34; 111,452624137
91;34; 158,127709272
91;34; 275,496719277
91;34; 76,890495904
91;34; 107,333369811
91;34; 165,687242539
91;34; 114,330626576
91;34; 171,977735945
91;34; 166,150175914
91;34; 432,531926037
91;34; 597,682727543
91;34; 236,548259004
91;34; 31,104774412
91;34; 349,788322599
91;34; 253,805763774
91;34; 254,650472153
91;34; 399,548442746
91;34; 231,096256506
91;34; 143,828800256
91;34; 161,626284702
91;34; 355,017450743
91;34; 143,897248218
91;34; 101,115313875
91;34; 132,220687344
91;34; 25,252533376
91;34; 52,286206938
91;34; 150,872685125
91;34; 114,682603751
91;34; 78,920901718
91;34; 122,191042783
91;34; 222,737886318
91;34; 90,488623146
91;34; 107,395196826
91;34; 101,178449745
91;34; 88,460238114
91;34; 113,770630302
91;34; 22,887417815
91;34; 106,687182132
91;34; 80,015115633
91;34; 136,401786021
91;34; 60,804693021
91;34; 117,92499013
91;34; 72,826647234
91;34; 53,098830717
91;34; 57,893369237
91;34; 53,811023773
91;34; 113,469707716
91;34; 139,075774572
91;34; 79,718087294
91;34; 76,098554666
91;34; 36,240620585
91;34; 298,695553534
91;34; 253,511961654
91;34; 39,504003531
91;34; 59,715312656
91;34; 92,67455125
91;34; 66,742681048
91;34; 42,766816143
91;34; 5,0
91;34; 114,455406472
91;34; 9,031034483
91;34; 245,0
91;34; 76,0
91;34; 89,0
91;34; 86,677744209
91;34; 101,549889736
91;34; 304,989380384
91;34; 30,094656489
91;34; 10,954070981
91;34; 17,225165563
91;34; 47,033895106
91;34; 6,0
91;34; 159,195781467
91;34; 29,787234043
91;34; 22,0
91;34; 208,0
91;34; 225,0
91;34; 11,059459459
91;34; 293,168911009
91;34; 2,15
91;34; 10,618055556
91;34; 44,650337221
91;34; 171,289575406
91;34; 110,322099414
91;34; 126,160370765
91;34;
91;34; 266,101507191
91;34; 234,936395022
91;34; 304,985462594
91;34; 7,114754098
91;34; 22,843003413
91;34; 141,0
91;34; 116,0
91;34; 100,0
91;34; 95,073527234
91;34; 60,481417574
91;34; 11,95959596
91;34; 34,061191288
91;34; 165,709771003
91;34; 14,202312139
91;34; 206,0
91;34; 123,243973971
91;34; 74,650390625
91;34; 8,881578947
91;34; 145,0
91;34; 218,0
91;34; 62,603773585
91;34; 43,809434291
91;34; 13,362369338
91;34; 100,643672625
91;34; 58,460609398
91;34; 11,348591549
91;34; 40,955882353
91;34; 8,0
91;34; 21,807860262
91;34; 26,980769231
91;34; 71,257658602
91;34; 75,0
91;34; 267,715340993
91;34; 120,473535017
91;34; 56,93768546
91;34; 7,0
91;34; 26,554666667
91;34; 3,804195804
91;34; 0,0
91;34; 37,162711864
91;34; 9,999687661
91;34; 11,0
91;34; 30,0
91;34; 2,0
91;34; 157,501322466
91;34; 1,035087719
91;34; 372,24556653
91;34; 127,971664374
91;34; 46,27626694
91;34; 31,512690355
91;34; 100,0
91;34; 153,485548585
91;34; 161,0
91;34; 80,612299378
91;34; 40,483871251
91;34; 80,072141017
91;34; 15,203007519
91;34; 63,546382189
91;34; 17,0
91;34; 14,934210526
91;34; 19,335793358
91;34; 1,029411765
91;34; 83,0
91;34; 36,194520689
91;34; 131,616780789
91;34; 90,997197972
91;34; 63,0
91;34; 22,594845883
91;34; 61,289212442
