REG;DEP;P13_NSCOL15P_DIPLMIN
21;51; 1014,062592199
21;51; 34,841412281
21;51; 512,300958277
21;51; 0,0
21;51; 415,234785036
21;51; 297,738183174
21;51; 431,117828919
21;51; 514,37326134
21;51; 897,45415913
21;51; 538,047366297
21;51; 302,954472741
21;51; 579,726095642
21;51; 655,452570903
21;51; 786,187406095
21;51; 67,713986302
21;51; 4,999990406
21;51; 45,0
21;51; 28,421052632
21;51; 82,304052607
21;51; 28,75
21;51; 26,0
21;51; 44,057591623
21;51; 228,989361702
21;51; 43,485875706
21;51; 73,219219219
21;51; 27,316455696
21;51; 42,177033493
21;51; 39,85046729
21;51; 21,026548673
21;51; 1,0
21;51; 80,421354259
21;51; 275,320187793
21;51; 32,410714286
21;51; 699,6736107
21;51; 23,333333333
21;51; 116,52739726
21;51; 54,136986301
21;51; 111,0
21;51; 40,235294118
21;51; 30,629370629
21;51; 211,0
21;51; 89,636532689
21;51; 51,081272085
21;51; 49,755102041
21;51; 78,0
21;51; 88,684210526
21;51; 41,082802548
21;51; 15,135135135
21;51; 22,0
21;51; 18,0
21;51; 458,0
21;51; 13,08
21;51; 16,180722892
21;51; 64,35483871
21;51; 17,787234043
21;51; 12,0
21;51; 32,0
21;51; 35,146341463
21;51; 56,242424242
21;51; 30,0
21;51; 20,0
21;51; 181,97313783
21;51; 103,36
21;51; 774,0
21;51; 716,0
21;51; 653,701652183
21;51; 948,171504982
21;51; 68,649746193
21;51; 53,0
21;51; 23,124087591
21;51; 28,754237288
21;51; 16,222222222
21;51; 199,601235732
21;51; 22,783018868
21;51; 78,0
21;51; 17,293103448
21;51; 37,173913043
21;51; 115,0
21;51; 18,5
21;51; 38,431818182
21;51; 48,548672566
21;51; 133,389473684
21;51; 45,62295082
21;51; 70,24137931
21;51; 424,0
21;51; 102,0
21;51; 72,6640625
21;51; 27,0
21;51; 83,185595568
21;51; 107,0
21;51; 749,680363951
21;51; 110,760147601
21;51; 38,666666667
21;51; 35,198863636
21;51; 766,0
21;51; 1074,0
21;51; 352,68512944
21;51; 46,511111111
21;51; 35,291666667
21;51; 21,0
21;51; 30,787709497
21;51; 22,716049383
21;51; 144,541139241
21;51; 143,726235741
21;51; 82,185246281
21;51; 40,827586207
21;51; 45,54734454
21;51; 37,654545455
21;51; 81,143675191
21;51; 67,03125
21;51; 79,70260223
21;51; 56,0
21;51; 41,346153846
21;51; 59,768729642
21;51; 157,60164271
21;51; 30,776978417
21;51; 1055,372060495
21;51; 21,0
21;51; 402,922278291
21;51; 9,54954955
21;51; 52,460397478
21;51; 42,607843137
21;51; 87,0
21;51; 219,0
21;51; 49,966216216
21;51; 35,321264656
21;51; 26,0
21;51; 165,0
21;51; 51,388888889
21;51; 583,863097174
21;51; 633,523740717
21;51; 571,059595381
21;51; 720,12711128
21;51; 36,335766423
21;51; 362,0
21;51; 32,784313725
21;51; 22,0
21;51; 45,0
21;51; 114,0
21;51; 31,821428571
21;51; 99,667296786
21;51; 49,35483871
21;51; 25,320512821
21;51; 243,0
21;51; 33,374233129
21;51; 43,162055336
21;51; 95,565517241
21;51; 48,449438202
21;51; 129,376021798
21;51; 67,0
21;51; 87,617554859
21;51; 26,576271186
21;51; 35,142857143
21;51; 92,008310249
21;51; 88,0
21;51; 125,485265226
21;51; 62,999834974
21;51; 29,0
21;51; 56,617647059
21;51; 23,03125
21;51; 36,0
21;51; 49,832061069
21;51; 149,261261261
21;51; 50,224390244
21;51; 21,0
21;51; 244,125
21;51; 101,0
21;51; 98,0
21;51; 864,579848027
21;51; 229,354234208
21;51; 223,841451767
21;51; 51,026241591
21;51; 111,893719807
21;51; 41,0
21;51; 31,0
21;51; 68,745762712
21;51; 218,331068516
21;51; 112,0
21;51; 31,871927025
21;51; 106,018348624
21;51; 77,0
21;51; 26,754385965
21;51; 71,0
21;51; 30,008
21;51; 192,554565907
21;51; 73,0
21;51; 40,751515152
21;51; 74,25862069
21;51; 43,0
21;51; 47,0
21;51; 38,915254237
21;51; 126,928176796
21;51; 62,790697674
21;51; 56,0
21;51; 13,0
21;51; 80,195020747
21;51; 61,283018868
21;51; 22,115384615
21;51; 121,875
21;51; 99,802675585
21;51; 43,0
21;51; 33,0
21;51; 282,956826274
21;51; 60,0
21;51; 1103,040075492
21;51; 359,685029013
21;51; 1124,527032316
21;51; 626,248716361
21;51; 790,216664748
21;51; 424,608214802
21;51; 412,784616012
21;51; 7,813953488
21;51; 51,0
21;51; 22,301369863
21;51; 50,741935484
21;51; 96,353333333
21;51; 73,339653925
21;51; 53,538071066
21;51; 47,688073394
21;51; 12,723404255
21;51; 453,317966394
21;51; 920,723497704
21;51; 545,0
21;52; 76,0
21;52; 10,526315789
21;52; 53,682352941
21;52; 3,0
21;52; 9,6875
21;52; 130,55
21;52; 20,0
21;52; 318,0
21;52; 43,620689655
21;52; 20,0
21;52; 11,272727273
21;52; 41,920634921
21;52; 48,0
21;52; 44,0
21;52; 27,0
21;52; 273,570876627
21;52; 49,0
21;52; 69,0
21;52; 67,0
21;52; 54,0
21;52; 45,0
21;52; 22,896551724
21;52; 11,215686275
21;52; 59,526315789
21;52; 14,666666667
21;52; 112,0
21;52; 41,299270073
21;52; 35,0
21;52; 72,72361809
21;52; 63,93625498
21;52; 109,093670886
21;52; 33,0
21;52; 42,180952381
21;52; 16,269230769
21;52; 24,509803922
21;52; 16,695652174
21;52; 180,186528497
21;52; 504,816324441
21;52; 45,891089109
21;52; 380,0
21;52; 38,012417448
21;52; 21,28
21;52; 31,714285714
21;52; 46,205357143
21;52; 31,412844037
21;52; 527,229906913
21;52; 39,0
21;52; 901,181601085
21;52; 96,369230769
21;52; 37,0
21;52; 39,77
21;52; 150,049322006
21;52; 30,470588235
21;52; 14,0
21;52; 29,0
21;52; 36,471428571
21;52; 36,0
21;52; 88,0
21;52; 305,0
21;52; 51,730569948
21;52; 117,452025586
21;52; 271,442363112
21;52; 38,493506494
21;52; 234,029850746
21;52; 15,384615385
21;52; 5,769230769
21;52; 35,999294983
21;52; 159,455696203
21;52; 25,0
21;52; 39,348214286
21;52; 27,56626506
21;52; 33,679245283
21;52; 789,289878839
21;52; 46,424050633
21;52; 72,479166667
21;52; 17,0
21;52; 238,515921287
21;52; 27,659574468
21;52; 107,0
21;52; 45,015625
21;52; 222,054227941
21;52; 98,324232082
21;52; 36,0
21;52; 66,390909091
21;52; 28,0
21;52; 3,2
21;52; 56,347826087
21;52; 92,372294372
21;52; 565,851331374
21;52; 29,0
21;52; 15,545454545
21;52; 84,862179487
21;52; 75,516224189
21;52; 68,326829268
21;52; 404,186376446
21;52; 443,646192112
21;52; 381,676293893
21;52; 459,899938238
21;52; 429,765994862
21;52; 542,456034779
21;52; 684,946995433
21;52; 427,309943428
21;52; 751,9603309
21;52; 558,906006625
21;52; 607,634203819
21;52; 430,732511124
21;52; 3,692724999
21;52; 50,0
21;52; 478,0
21;52; 42,0
21;52; 214,512982572
21;52; 44,0
21;52; 38,195121951
21;52; 29,0
21;52; 37,08
21;52; 80,0
21;52; 20,716216216
21;52; 56,666666667
21;52; 32,767796654
21;52; 68,491735537
21;52; 43,43877551
21;52; 38,0
21;52; 8,0
21;52; 18,0
21;52; 191,137724551
21;52; 86,276527331
21;52; 35,462686567
21;52; 30,225
21;52; 42,119205298
21;52; 25,277777778
21;52; 33,203883495
21;52; 60,0
21;52; 149,070524412
21;52; 152,375854214
21;52; 4,0
21;52; 47,0
21;52; 5,0
21;52; 26,785714286
21;52; 31,746987952
21;52; 66,0
21;52; 106,0
21;52; 78,387387387
21;52; 67,917525773
21;52; 48,384
21;52; 15,703703704
21;52; 22,0
21;52; 40,745341615
21;52; 75,979338843
21;52; 105,0
21;52; 25,3
21;52; 17,625
21;52; 128,491037177
21;52; 320,0
21;52; 127,064516129
21;52; 12,941176471
21;52; 118,364429421
21;52; 32,0
21;52; 541,568247822
21;52; 9,0
21;52; 23,015384615
21;52; 42,56
21;52; 63,456901
21;52; 93,239892183
21;52; 99,397590361
21;52; 64,414239482
21;52; 554,0
21;52; 21,428571429
21;52; 32,158878505
21;52; 420,84073516
21;52; 17,0
21;52; 13,0
21;52; 29,365853659
21;52; 21,926470588
21;52; 38,493506494
21;52; 22,378378378
21;52; 197,0
21;52; 46,277108434
21;52; 36,229166667
21;52; 86,5
21;52; 636,179622212
21;52; 111,0
21;52; 55,394366197
21;52; 7,5
21;52; 13,0
21;52; 28,701030928
21;52; 11,733333333
21;52; 4,2
21;52; 45,297709924
21;52; 35,068965517
21;52; 18,181818182
21;52; 30,705882353
21;52; 100,891304348
21;52; 62,903930131
21;52; 30,0
21;52; 47,0
21;52; 100,0
21;52; 20,206185567
21;52; 11,0
21;52; 35,657142857
21;52; 9,714285714
21;52; 101,067720955
21;52; 93,703071672
21;52; 81,0
21;52; 41,990610329
21;52; 317,0
21;52; 53,0
21;52; 204,0
21;52; 18,0
21;52; 143,226315789
21;52; 99,926724138
21;52; 172,372943327
21;52; 50,322147651
21;52; 1368,117869736
21;52; 205,0
21;52; 48,831775701
21;52; 18,0
21;52; 39,448275862
21;52; 46,0
21;52; 135,859649123
21;52; 28,296
21;52; 21,591549296
21;52; 23,0
21;52; 442,458957887
21;52; 20,0
21;52; 50,152284264
21;52; 715,670055189
21;52; 548,790866897
21;52; 528,142476479
21;52; 531,249013693
21;52; 53,114898014
21;52; 62,251308901
21;52; 33,515625
21;52; 41,0
21;52; 92,024475524
21;52; 33,0006811
21;52; 51,201923077
21;52; 27,0
21;52; 29,0
21;52; 59,830985915
21;52; 61,760932945
21;52; 34,574257426
21;52; 23,793103448
21;52; 33,0
21;52; 48,489795918
21;52; 50,934579439
21;52; 126,485426803
21;52; 36,882352941
21;52; 29,6
21;52; 194,300914824
21;52; 117,454545455
21;52; 173,167605634
21;52; 39,0
21;52; 117,241157556
21;52; 55,924528302
21;52; 22,261904762
21;52; 51,388235294
21;52; 28,0
21;52; 40,314708482
21;52; 32,31372549
21;52; 23,578947368
21;52; 121,0
21;52; 179,488517745
21;52; 41,662222222
21;52; 188,0
21;52; 35,346534653
21;52; 86,0
21;52; 12,4
21;52; 37,75
21;52; 78,0
21;52; 20,588235294
21;52; 130,791044776
21;52; 26,614285714
21;52; 44,0
21;52; 74,0
21;52; 34,596129306
21;52; 36,0
21;52; 22,434782609
21;52; 107,25
21;52; 20,0
21;52; 21,0
21;52; 615,987951278
21;52; 617,623971811
21;52; 32,2
21;52; 39,130434783
21;52; 34,53125
21;52; 19,0
21;52; 36,805970149
21;52; 7,724137931
21;52; 10,405405405
21;52; 104,0
21;52; 63,501992032
21;52; 216,0
21;52; 83,883076923
21;52; 41,976190476
21;52; 31,0
21;52; 30,0
21;52; 1382,383281352
21;52; 17,404761905
21;52; 59,247126437
21;52; 20,167593426
21;52; 58,659217877
21;52; 27,5125
21;52; 53,534161491
21;52; 32,784313725
21;52; 50,102189781
21;52; 22,0
21;52; 18,373737374
21;52; 85,0
21;52; 22,543209877
21;52; 12,255319149
21;52; 19,523809524
21;52; 130,090909091
21;52; 32,047297297
21;52; 35,0
21;52; 13,0
21;52; 84,755244755
21;52; 7,0
21;52; 27,67816092
21;52; 104,957377049
21;52; 14,0
21;52; 88,0
21;52; 73,448275862
21;52; 45,0
21;52; 18,525
21;52; 168,0
21;52; 60,612244898
21;52; 13,142857143
21;52; 59,616393443
21;52; 23,777777778
21;52; 15,0
21;52; 60,263157895
21;52; 25,555555556
21;52; 56,363636364
21;52; 27,346153846
21;52; 244,667775936
21;52; 41,0
21;52; 45,0
21;52; 120,0
21;52; 33,514285714
21;52; 150,0
21;52; 63,063414634
21;52; 114,0
21;52; 54,974646531
21;52; 32,299065421
21;52; 274,917073171
21;52; 42,378378378
21;52; 24,0
21;52; 72,626582278
21;52; 48,403361345
21;52; 166,145735359
21;52; 62,0
21;52; 270,152542373
21;52; 30,410958904
21;52; 61,559633028
21;52; 28,286885246
21;52; 68,0
21;52; 19,836065574
21;52; 167,412587413
21;52; 40,50955414
21;52; 402,252696238
21;52; 65,0
21;52; 15,166666667
21;52; 10,962962963
21;52; 47,366666667
21;52; 37,362745098
21;52; 101,692021912
21;52; 82,990936556
21;52; 19,425
21;52; 137,650984833
21;52; 17,503209835
21;52; 57,737303342
21;52; 42,080213904
21;52; 489,458673236
21;52; 680,637282307
21;52; 415,422707456
21;52; 647,805457284
21;52; 448,483864672
21;52; 831,570776628
21;52; 829,70568113
21;52; 573,603334138
21;52; 921,158106406
21;52; 748,17453806
21;52; 715,362476836
21;52; 259,026845545
21;52; 501,646546408
21;52; 714,815986272
21;52; 237,026074871
21;52; 37,999355943
21;52; 15,551401869
21;52; 33,664122137
21;52; 99,704
21;52; 193,0
21;52; 57,02247191
21;52; 22,194690265
21;52; 118,624338624
21;52; 11,822222222
21;52; 17,043478261
21;52; 41,645669291
21;52; 18,264874185
21;52; 49,49
21;52; 185,078851425
21;52; 147,666666667
21;52; 29,0
21;52; 34,346938776
21;52; 14,710526316
21;52; 12,409090909
21;52; 20,481481481
21;52; 249,868741285
21;52; 110,901960784
21;52; 39,0
21;52; 28,096774194
21;52; 106,432432432
21;52; 12,543859649
21;52; 24,0
21;52; 82,826568266
21;52; 20,0
21;52; 236,630731103
21;52; 34,396551724
21;52; 146,890510949
21;52; 18,545454545
21;52; 42,911016949
21;52; 25,686746988
21;52; 117,327231121
21;52; 24,391304348
21;52; 159,0
21;52; 13,0
21;52; 14,0
21;52; 112,38267148
21;52; 17,513513514
21;52; 32,313559322
21;52; 18,683333333
21;52; 156,0
21;52; 119,428571429
21;52; 13,0
21;52; 228,009708738
21;52; 27,0
21;52; 67,219672131
21;52; 19,0
21;52; 2,085106383
21;52; 40,697674419
21;52; 45,07826087
21;52; 21,0
21;52; 71,555555556
21;52; 61,181269839
21;52; 13,0
21;52; 89,988665341
21;52; 29,189189189
21;52; 31,0
21;52; 55,660606061
21;52; 206,711699164
21;52; 406,661258923
21;52; 158,0
21;52; 12,818181818
21;52; 45,656934307
21;52; 21,917808219
21;52; 12,103448276
21;52; 47,057471264
21;52; 18,214285714
21;52; 113,127619048
21;52; 128,56187291
21;52; 29,0
21;52; 8,0
21;52; 51,037037037
21;52; 19,772727273
21;52; 13,0
21;52; 923,733951788
52;53; 305,953488372
52;53; 146,926770886
52;53; 942,41709797
52;53; 91,836589698
52;53; 615,449551542
52;53; 54,831683168
52;53; 512,752711497
52;53; 457,519798054
52;53; 121,126760563
52;53; 91,273648355
52;53; 134,813990782
52;53; 91,077844311
52;53; 188,933774834
52;53; 979,13655696
52;53; 361,215728583
52;53; 525,398008006
52;53; 219,394160584
52;53; 369,0
52;53; 36,0
52;53; 144,774089936
52;53; 121,061538462
52;53; 68,295620052
52;53; 240,604125448
52;53; 75,282786885
52;53; 56,204311501
52;53; 85,841584158
52;53; 171,240148316
52;53; 58,825958702
52;53; 95,353909465
52;53; 56,0
52;53; 24,423076923
52;53; 1058,74820205
52;53; 107,383512545
52;53; 285,651474767
52;53; 158,900398406
52;53; 39,0
52;53; 588,945201333
52;53; 143,0
52;53; 61,046153846
52;53; 260,0
52;53; 113,697196262
52;53; 165,762857143
52;53; 64,0
52;53; 95,926199262
52;53; 314,817512275
52;53; 95,03649635
52;53; 99,0
52;53; 177,0
52;53; 71,513245033
52;53; 156,13099631
52;53; 593,898875558
52;53; 502,093737294
52;53; 168,50314195
52;53; 137,554536374
52;53; 162,366990291
52;53; 49,553571429
52;53; 68,797560976
52;53; 152,0
52;53; 883,831455281
52;53; 862,325955806
52;53; 595,260028906
52;53; 804,530134968
52;53; 611,150873849
52;53; 105,635080645
52;53; 330,045192308
52;53; 179,094339623
52;53; 323,726405571
52;53; 103,400976301
52;53; 45,1
52;53; 79,86440678
52;53; 105,136842105
52;53; 210,929042904
52;53; 304,012049444
52;53; 157,692307692
52;53; 79,401315789
52;53; 84,0
52;53; 860,0
52;53; 178,645687646
52;53; 143,169230769
52;53; 54,755905512
52;53; 113,118110236
52;53; 311,345939933
52;53; 1080,616256113
52;53; 729,416044381
52;53; 59,775510204
52;53; 166,999856013
52;53; 50,775330396
52;53; 279,0
52;53; 121,675
52;53; 37,243421053
52;53; 201,385057471
52;53; 51,151515152
52;53; 157,942122186
52;53; 550,601289582
52;53; 54,770833333
52;53; 1354,253410169
52;53; 920,839984598
52;53; 801,0
52;53; 883,0
52;53; 1183,0
52;53; 94,016018307
52;53; 166,632756867
52;53; 611,0
52;53; 166,396181384
52;53; 55,262195122
52;53; 451,580554251
52;53; 251,723511604
52;53; 35,0
52;53; 184,924437596
52;53; 1298,637655797
52;53; 141,0
52;53; 168,954692557
52;53; 274,0
52;53; 112,0
52;53; 115,518691589
52;53; 193,633244596
52;53; 79,172413793
52;53; 102,0
52;53; 224,340173513
52;53; 87,55888651
52;53; 74,0
52;53; 825,0
52;53; 172,98538618
52;53; 615,0
52;53; 219,0
52;53; 547,210642859
52;53; 179,25795053
52;53; 490,213993722
52;53; 325,228436019
52;53; 889,963918933
52;53; 108,990595611
52;53; 80,407124682
52;53; 575,233746266
52;53; 723,321071975
52;53; 857,020496623
52;53; 608,404605461
52;53; 596,610688739
52;53; 353,209819633
52;53; 691,160220837
52;53; 743,026356518
52;53; 623,001650239
52;53; 561,188268769
52;53; 815,629521022
52;53; 805,844727937
52;53; 449,617528409
52;53; 528,533402546
52;53; 479,817006086
52;53; 37,278289602
52;53; 595,937781902
52;53; 510,469418813
52;53; 1003,269349644
52;53; 861,141643746
52;53; 74,242424242
52;53; 119,52
52;53; 255,0
52;53; 42,0
52;53; 158,73015873
52;53; 179,0
52;53; 350,240963855
52;53; 52,310792554
52;53; 115,411167513
52;53; 997,54968766
52;53; 154,13898917
52;53; 153,585292619
52;53; 92,201886792
52;53; 184,394574599
52;53; 127,382084095
52;53; 451,050903523
52;53; 416,781315514
52;53; 760,498926466
52;53; 507,028988652
52;53; 647,667202425
52;53; 648,608697025
52;53; 499,364717334
52;53; 729,774186783
52;53; 33,475961538
52;53; 195,0
52;53; 290,266589709
52;53; 1021,642306142
52;53; 161,0
52;53; 320,657585976
52;53; 416,483262028
52;53; 37,0
52;53; 214,0
52;53; 235,776564052
52;53; 70,153203343
52;53; 96,094240838
52;53; 808,0
52;53; 262,171767134
52;53; 208,033898305
52;53; 126,514285714
52;53; 79,093655589
52;53; 289,564343642
52;53; 86,223021583
52;53; 331,039672874
52;53; 58,860849057
52;53; 53,567708333
52;53; 131,571258907
52;53; 196,903903904
52;53; 192,322193102
52;53; 91,547826087
52;53; 42,0
52;53; 101,301492537
52;53; 149,635735722
52;53; 452,430537806
52;53; 645,930832784
52;53; 27,505882353
52;53; 693,564977816
52;53; 503,283160865
52;53; 49,0
52;53; 1055,410752423
52;53; 50,869565217
52;53; 151,0
52;53; 69,0
52;53; 75,909090909
52;53; 86,363963964
52;53; 173,035010572
52;53; 77,23880597
52;53; 116,750670241
52;53; 359,152918152
52;53; 89,703557312
52;53; 63,772727273
52;53; 189,971929825
52;53; 780,177816043
52;53; 1140,256929047
52;53; 108,220289855
52;53; 140,051039698
52;53; 117,510416667
52;53; 102,0
52;53; 67,0
52;53; 215,725540025
52;53; 183,95106383
52;53; 139,041509434
52;53; 549,187925801
52;53; 591,0
52;53; 69,930167514
52;53; 164,0
52;53; 28,485549133
52;53; 535,0
52;53; 291,579841106
52;53; 218,486238532
52;53; 290,155148096
52;53; 43,72804996
52;53; 123,369944882
52;53; 75,324538259
52;53; 128,690176322
52;53; 156,0
52;53; 106,0
52;53; 150,370175379
52;53; 126,279379157
52;53; 236,0
52;53; 90,48
52;53; 39,595959596
52;53; 62,5580059
52;53; 93,339622642
52;53; 85,761111111
52;53; 66,064516129
52;53; 60,0
52;53; 131,689655172
52;53; 174,0
52;53; 135,679518072
52;53; 132,826086957
52;53; 21,348066298
52;53; 52,781609195
52;53; 320,043504172
52;53; 46,823529412
52;53; 295,0
52;53; 565,507329116
52;53; 577,618768328
52;53; 27,80141844
52;53; 185,0
52;53; 130,977443609
52;53; 75,884057971
52;53; 116,608391608
52;53; 149,727874158
52;53; 34,564315353
52;53; 338,47632454
52;53; 74,310880829
52;53; 80,847229718
52;53; 300,95247236
52;53; 91,54491018
52;53; 76,136258661
52;53; 65,0
52;53; 285,875836529
52;53; 85,0
52;53; 39,791666667
52;53; 245,0
52;53; 70,619469027
52;53; 335,319314951
52;53; 158,0
52;53; 38,0
52;53; 1234,0
52;53; 84,702857143
52;53; 191,442383143
52;53; 53,636363636
52;53; 271,88852459
41;54; 70,231023102
41;54; 40,540540541
41;54; 37,711538462
41;54; 49,0
41;54; 25,76146789
41;54; 62,0
41;54; 106,457142857
41;54; 89,804566379
41;54; 34,0
41;54; 122,0
41;54; 168,182258065
41;54; 49,147590361
41;54; 18,243902439
41;54; 50,282051282
41;54; 60,276363636
41;54; 52,0
41;54; 24,0
41;54; 65,739130435
41;54; 18,776470588
41;54; 83,318681319
41;54; 48,0
41;54; 115,428620173
41;54; 80,983606557
41;54; 55,279555159
41;54; 209,0
41;54; 59,333333333
41;54; 125,21056503
41;54; 750,995615783
41;54; 508,09462371
41;54; 34,0
41;54; 55,54379562
41;54; 12,853932584
41;54; 18,777222044
41;54; 41,830985915
41;54; 128,290909091
41;54; 170,90438247
41;54; 50,0
41;54; 194,0
41;54; 1556,0
41;54; 589,0
41;54; 29,210132733
41;54; 63,0
41;54; 371,017694468
41;54; 42,291891892
41;54; 94,0
41;54; 115,705735661
41;54; 40,854545455
41;54; 84,896
41;54; 137,531409168
41;54; 14,25
41;54; 262,339456869
41;54; 23,0
41;54; 21,428571429
41;54; 418,724081582
41;54; 70,666666667
41;54; 38,649681529
41;54; 19,402985075
41;54; 25,862068966
41;54; 150,792276964
41;54; 282,004216444
41;54; 130,0
41;54; 104,331210191
41;54; 51,0
41;54; 123,518518519
41;54; 347,678075856
41;54; 60,718446602
41;54; 214,928292047
41;54; 27,3
41;54; 71,761394102
41;54; 27,0
41;54; 48,706586826
41;54; 48,6
41;54; 175,27881449
41;54; 6,774193548
41;54; 32,302521008
41;54; 938,596152817
41;54; 445,014822613
41;54; 16,746268657
41;54; 1190,487936665
41;54; 232,033613445
41;54; 90,275294118
41;54; 41,047120419
41;54; 38,616216216
41;54; 264,88927466
41;54; 24,25
41;54; 83,089430894
41;54; 26,43537415
41;54; 38,036
41;54; 246,863764045
41;54; 932,923159748
41;54; 48,186046512
41;54; 17,0
41;54; 39,5
41;54; 34,377777778
41;54; 6,681818182
41;54; 50,564516129
41;54; 45,736363636
41;54; 37,546583851
41;54; 1247,282457374
41;54; 127,0
41;54; 42,0
41;54; 92,781373056
41;54; 52,781659389
41;54; 46,0
41;54; 118,997912317
41;54; 12,52173913
41;54; 12,0
41;54; 16,19047619
41;54; 146,0
41;54; 85,126903553
41;54; 697,0
41;54; 119,553064275
41;54; 210,0
41;54; 44,877492877
41;54; 644,906331687
41;54; 668,902846355
41;54; 522,924048795
41;54; 468,123115089
41;54; 13,87826087
41;54; 179,0
41;54; 22,0
41;54; 73,0
41;54; 44,965714286
41;54; 135,286283276
41;54; 335,40546331
41;54; 9,263157895
41;54; 105,0
41;54; 38,0
41;54; 108,012658228
41;54; 134,358126722
41;54; 696,69158301
41;54; 37,0
41;54; 79,53927636
41;54; 19,0
41;54; 35,0
41;54; 69,0
41;54; 308,093078635
41;54; 617,0
41;54; 146,482051282
41;54; 449,85199241
41;54; 28,244604317
41;54; 17,825242718
41;54; 20,13986014
41;54; 25,636363636
41;54; 68,0
41;54; 58,808259587
41;54; 209,0
41;54; 46,989473684
41;54; 16,086021505
41;54; 157,740558292
41;54; 452,555062826
41;54; 641,430775937
41;54; 197,0
41;54; 624,222712934
41;54; 15,0
41;54; 165,751401869
41;54; 68,691588785
41;54; 117,704480644
41;54; 1400,294068196
41;54; 21,0
41;54; 779,214017088
41;54; 519,789704509
41;54; 540,124911585
41;54; 737,658987489
41;54; 72,144303797
41;54; 70,0
41;54; 253,0
41;54; 62,967741935
41;54; 18,222222222
41;54; 80,982945736
41;54; 9,25
41;54; 338,0
41;54; 49,0
41;54; 9,25
41;54; 12,0
41;54; 192,55821635
41;54; 63,441860465
41;54; 44,0
41;54; 874,290063992
41;54; 68,418461538
41;54; 310,40374279
41;54; 54,0
41;54; 33,0
41;54; 47,310231023
41;54; 15,0
41;54; 213,0
41;54; 65,0
41;54; 26,689655172
41;54; 619,391651662
41;54; 839,146799611
41;54; 503,455439755
41;54; 1,98994245
41;54; 11,31884058
41;54; 145,702647658
41;54; 22,484210526
41;54; 358,270434462
41;54; 166,918604651
41;54; 27,243243243
41;54; 42,442105263
41;54; 56,0
41;54; 15,410958904
41;54; 89,886454183
41;54; 43,659837311
41;54; 399,678833219
41;54; 462,0
41;54; 56,501628664
41;54; 89,173333333
41;54; 24,202614379
41;54; 66,74
41;54; 40,550964187
41;54; 43,137254902
41;54; 24,468085106
41;54; 870,0
41;54; 76,830601093
41;54; 21,724137931
41;54; 72,448547534
41;54; 6,08
41;54; 49,62037037
41;54; 69,054054054
41;54; 67,0
41;54; 81,0
41;54; 110,703469487
41;54; 596,531385547
41;54; 633,057608362
41;54; 712,567499629
41;54; 31,0
41;54; 54,958579882
41;54; 6,5625
41;54; 12,643835616
41;54; 15,416666667
41;54; 32,0
41;54; 380,0
41;54; 51,597883598
41;54; 16,576576577
41;54; 24,0
41;54; 57,686746988
41;54; 364,310250925
41;54; 11,61971831
41;54; 110,0
41;54; 19,0
41;54; 37,792349727
41;54; 428,376329373
41;54; 5,368421053
41;54; 610,0
41;54; 72,472289157
41;54; 82,0
41;54; 27,784313725
41;54; 59,003636364
41;54; 34,1796875
41;54; 9,9
41;54; 14,0
41;54; 32,0
41;54; 50,534246575
41;54; 24,0
41;54; 14,0
41;54; 18,0
41;54; 29,170588235
41;54; 24,0
41;54; 58,0
41;54; 96,934631433
41;54; 34,695652174
41;54; 136,735973262
41;54; 143,0
41;54; 888,259312619
41;54; 19,894117647
41;54; 56,266881029
41;54; 274,244285264
41;54; 391,097937538
41;54; 340,601561298
41;54; 29,62962963
41;54; 68,394495413
41;54; 165,214507772
41;54; 1306,347323757
41;54; 32,323076923
41;54; 619,670820586
41;54; 527,006291951
41;54; 686,178426002
41;54; 34,142857143
41;54; 320,182317911
41;54; 101,0
41;54; 37,058823529
41;54; 57,896226415
41;54; 870,271311243
41;54; 31,738095238
41;54; 53,72651384
41;54; 548,597268458
41;54; 592,978329292
41;54; 496,060220585
41;54; 763,50850349
41;54; 678,504493154
41;54; 741,174224443
41;54; 201,147152431
41;54; 785,720982716
41;54; 56,0
41;54; 167,208489388
41;54; 94,480106101
41;54; 12,571428571
41;54; 200,338968098
41;54; 2234,04864532
41;54; 211,470457079
41;54; 34,434782609
41;54; 73,688529302
41;54; 390,971572817
41;54; 18,276923077
41;54; 392,0
41;54; 65,512915129
41;54; 92,562118126
41;54; 47,17617866
41;54; 57,193877551
41;54; 47,0
41;54; 34,182741117
41;54; 17,0
41;54; 27,585185185
41;54; 283,0
41;54; 47,711746249
41;54; 83,917197452
41;54; 27,44295302
41;54; 53,575757576
41;54; 1205,0
41;54; 13,0
41;54; 132,520367937
41;54; 111,778975741
41;54; 0,0
41;54; 15,81617169
41;54; 723,643935118
41;54; 249,017656205
41;54; 367,258933805
41;54; 454,946448744
41;54; 611,208131224
41;54; 209,722464886
41;54; 276,359064429
41;54; 441,693855587
41;54; 99,0
41;54; 36,0
41;54; 42,0
41;54; 69,469002695
41;54; 0,0
41;54; 78,0
41;54; 84,352342159
41;54; 31,502024291
41;54; 888,005620961
41;54; 191,143155695
41;54; 50,45814978
41;54; 26,939655172
41;54; 378,126402165
41;54; 817,515439225
41;54; 64,412650602
41;54; 708,509467195
41;54; 1853,797134809
41;54; 642,100343181
41;54; 580,394801516
41;54; 554,217146126
