REG;DEP;P10_FNSCOL15P_DIPL0
73;31; 25,365337
73;31; 0,0
73;31; 14,051661
73;31; 89,0
73;31; 14,489796
73;31; 22,824427
73;31; 214,0
73;31; 8,0
73;31; 18,0
73;31; 98,214099
73;31; 2,859375
73;31; 15,240506
73;31; 11,790698
73;31; 54,492459
73;31; 15,961089
73;31; 235,530807
73;31; 21,948837
73;31; 16,893023
73;31; 2,111111
73;31; 17,209143
73;31; 9,0
73;31; 110,233844
73;31; 334,741261
73;31; 19,000083
73;31; 29,826281
73;31; 43,06677
73;31; 18,8125
73;31; 6,844444
73;31; 134,653378
73;31; 205,486033
73;31; 118,731495
73;31; 0,0
73;31; 65,625203
73;31; 8,880531
73;31; 7,0
73;31; 154,743881
73;31; 131,436566
73;31; 176,207091
73;31; 176,465149
73;31; 219,0
73;31; 6,56872
73;31; 25,324257
73;31; 4,772727
73;31; 7,578947
73;31; 2,0
73;31; 13,274924
73;31; 0,942857
73;31; 10,962963
73;31; 0,0
73;31; 44,0
73;31; 4,0
73;31; 2,772152
73;31; 3,0
73;31; 7,711864
73;31; 1,957895
73;31; 3,333333
73;31; 296,0
73;31; 176,673686
73;31; 2,843284
73;31; 9,040359
73;31; 21,0
73;31; 10,05219
73;31; 25,344
73;31; 11,95
73;31; 19,62406
73;31; 60,500001
73;31; 187,16381
73;31; 1,083333
73;31; 26,618375
73;31; 27,0
73;31; 232,548458
73;31; 491,589275
73;31; 162,659006
73;31; 198,163472
73;31; 213,085712
73;31; 243,790337
73;31; 294,809838
73;31; 38,219257
73;31; 160,531506
73;31; 98,534221
73;31; 209,627954
73;31; 36,801635
73;31; 243,906275
73;31; 14,530612
73;31; 10,0
73;31; 31,497706
73;31; 11,626943
73;31; 17,0
73;31; 128,709124
73;31; 203,449621
73;31; 166,459191
73;31; 128,249488
73;31; 204,650769
73;31; 6,0
73;31; 7,0
73;31; 63,671182
73;31; 26,847947
73;31; 39,0
73;31; 76,0
73;31; 8,950405
73;31; 241,90538
73;31; 10,0
73;31; 38,885093
73;31; 13,336207
73;31; 88,180478
73;31; 133,618564
73;31; 24,746667
73;31; 5,0
73;31; 1,0
73;31; 15,866109
73;31; 32,252953
73;31; 35,235197
73;31; 12,402235
73;31; 13,569343
73;31; 18,33141
73;31; 17,0
73;31; 4,356436
73;31; 62,921143
73;31; 294,89772
73;31; 14,892086
73;31; 51,578756
73;31; 3,906977
73;31; 150,947967
73;31; 195,740954
73;31; 164,491513
73;31; 115,825051
73;31; 171,0
73;31; 4,947644
73;31; 24,192
73;31; 7,757576
73;31; 31,211414
73;31; 133,966682
73;31; 7,608696
73;31; 1,052632
73;31; 8,038278
73;31; 24,474576
73;31; 7,189189
73;31; 12,0
73;31; 2,060606
73;31; 0,0
73;31; 339,386501
73;31; 202,014137
73;31; 214,033019
73;31; 2,961039
73;31; 114,413919
73;31; 91,431068
73;31; 3,954545
73;31; 13,907591
73;31; 9,883165
73;31; 53,69737
73;31; 25,666168
73;31; 45,457143
73;31; 6,947761
73;31; 17,890909
73;31; 14,051471
73;31; 6,12766
73;31; 7,626168
73;31; 22,0
73;31; 20,0
73;31; 2,880472
73;31; 2,93617
73;31; 5,853659
73;31; 89,287858
73;31; 2,0
73;31; 2,0
73;31; 12,0
73;31; 65,853566
73;31; 55,396566
73;31; 189,0
73;31; 27,0
73;31; 297,0
73;31; 168,0
73;31; 48,0
73;31; 14,676259
73;31; 3,191489
73;31; 2,794521
73;31; 17,0
73;31; 31,751668
73;31; 236,0
73;31; 16,059574
73;31; 8,908784
73;31; 2,3
73;31; 9,52381
73;31; 20,051546
73;31; 7,034483
73;31; 57,0
73;31; 95,847062
73;31; 242,068446
73;31; 49,215442
73;31; 29,0
73;31; 16,421769
73;31; 65,238462
73;31; 86,074749
73;31; 173,680658
73;31; 10,501031
73;31; 6,278481
73;31; 16,761905
73;31; 69,288879
73;31; 0,988372
73;31; 41,351429
73;31; 16,184211
73;31; 147,0
73;31; 11,039261
73;31; 9,53125
73;31; 35,558367
73;31; 5,098039
73;31; 6,268657
73;31; 55,244868
73;31; 37,80021
73;31; 86,796661
73;31; 2,0
73;31; 103,0
73;31; 8,0
73;31; 14,202899
73;31; 39,0
73;31; 18,807175
73;31; 19,420886
73;31; 1,95122
73;31; 7,953632
73;31; 69,035256
73;31; 135,252047
73;31; 144,374497
73;31; 9,828179
73;31; 30,821965
73;31; 26,913462
73;31; 33,238267
73;31; 115,102057
73;31; 28,913535
73;31; 20,053061
73;31; 1,0
73;31; 125,903276
73;31; 94,86382
73;31; 94,319644
73;31; 2,671875
73;31; 139,93898
73;31; 2,0
73;31; 6,815789
73;31; 31,0
73;31; 68,877229
73;31; 8,0
73;31; 166,213135
73;31; 10,0
73;31; 10,3125
73;31; 19,926778
73;31; 105,738172
73;31; 9,742991
73;31; 9,36742
73;31; 3,195652
73;31; 5,0
73;31; 4,451613
73;31; 20,446429
73;31; 24,310021
73;31; 41,662626
73;31; 1,0
73;31; 6,887332
73;31; 28,334928
73;31; 80,186017
73;31; 58,096154
73;31; 28,0
73;31; 10,0
73;31; 11,0
73;31; 48,90393
73;31; 10,396825
73;31; 1,967213
73;31; 22,36272
73;31; 180,562017
73;31; 6,346821
73;31; 2,819277
73;31; 9,0
73;31; 8,25974
73;31; 16,0
73;31; 14,0
73;31; 17,171141
73;31; 10,806167
73;31; 4,0
73;31; 39,047699
73;31; 1,862069
73;31; 46,697969
73;31; 6,053571
73;31; 31,027027
73;31; 17,255914
73;31; 1,039063
73;31; 179,896629
73;31; 2,982955
73;31; 2,0
73;31; 63,0
73;31; 135,0
73;31; 37,412921
73;31; 6,0
73;31; 0,0
73;31; 51,038961
73;31; 9,0
73;31; 167,0
73;31; 6,0
73;31; 3,0
73;31; 5,363316
73;31; 38,460212
73;31; 48,308507
73;31; 17,0
73;31; 135,068251
73;31; 4,0
73;31; 73,184172
73;31; 19,653179
73;31; 12,0
73;31; 12,169811
73;31; 84,2653
73;31; 12,702083
73;31; 9,909584
73;31; 3,0
73;31; 9,0
73;31; 0,0
73;31; 5,900826
73;31; 25,769231
73;31; 27,872727
73;31; 3,647059
73;31; 61,80884
73;31; 232,59073
73;31; 5,762376
73;31; 31,0
73;31; 1,0
73;31; 12,0
73;31; 23,261538
73;31; 88,342628
73;31; 4,0
73;31; 44,232186
73;31; 59,370464
73;31; 16,0
73;31; 8,597701
73;31; 5,12605
73;31; 6,862408
73;31; 101,844041
73;31; 228,256154
73;31; 22,190226
73;31; 3,0
73;31; 11,0
73;31; 9,883041
73;31; 207,007332
73;31; 165,496735
73;31; 196,668422
73;31; 213,171425
73;31; 163,58881
73;31; 107,716363
73;31; 151,583624
73;31; 166,12502
73;31; 208,608694
73;31; 3,629399
73;31; 100,0
73;31; 5,0
73;31; 5,111111
73;31; 177,875729
73;31; 12,0
73;31; 15,0
73;31; 22,363636
73;31; 21,706634
73;31; 2,018361
73;31; 10,0
73;31; 44,612458
73;31; 48,0
73;31; 2,021978
73;31; 37,0
73;31; 161,323509
73;31; 12,043165
73;31; 12,096386
73;31; 18,638095
73;31; 11,058824
73;31; 6,0
73;31; 13,940043
73;31; 76,291519
73;31; 68,466747
73;31; 62,663756
73;31; 21,0
73;31; 8,608187
73;31; 131,977402
73;31; 216,139616
73;31; 5,868132
73;31; 13,843866
73;31; 174,18214
73;31; 167,295113
73;31; 142,672505
73;31; 67,062681
73;31; 92,953341
73;31; 26,570878
73;31; 46,319236
73;31; 60,129608
73;31; 0,966667
73;31; 57,828004
73;31; 39,644128
73;31; 10,142857
73;31; 0,0
73;31; 148,0
73;31; 100,0
73;31; 257,0
73;31; 88,0
73;31; 111,0
73;31; 3,945946
73;31; 39,715302
73;31; 20,436997
73;31; 0,0
73;31; 9,333333
73;31; 25,356522
73;31; 2,059701
73;31; 7,098592
73;31; 26,228571
73;31; 2,980132
73;31; 6,0
73;31; 134,319739
73;31; 78,196727
73;31; 82,359461
73;31; 92,343778
73;31; 10,242041
73;31; 60,212073
73;31; 65,710577
73;31; 0,85
73;31; 13,227184
73;31; 14,215385
73;31; 23,897331
73;31; 219,576788
73;31; 527,354736
73;31; 128,758516
73;31; 1,0
73;31; 3,859155
73;31; 279,347375
73;31; 133,0
73;31; 6,367347
73;31; 91,170076
73;31; 220,455032
73;31; 27,3
73;31; 134,0
73;31; 13,228873
73;31; 80,493843
73;31; 11,0
73;31; 13,0
73;31; 0,0
73;31; 27,052083
73;31; 155,530866
73;31; 129,96565
73;31; 10,04717
73;31; 6,0
73;31; 4,943182
73;31; 33,500836
73;31; 14,826255
73;31; 10,773723
73;31; 14,163424
73;31; 58,13901
73;31; 43,855422
73;31; 1,952381
73;31; 91,699795
73;31; 1,177778
73;31; 53,369806
73;31; 92,528103
73;31; 16,497537
73;31; 189,107979
73;31; 89,266471
73;31; 80,722974
73;31; 300,033103
73;31; 77,576622
73;31; 131,73709
73;31; 64,029589
73;31; 6,0
73;31; 49,309859
73;31; 14,19124
73;31; 136,818863
73;31; 120,740928
73;31; 105,962417
73;31; 91,235992
73;31; 15,796089
73;31; 346,61506
73;31; 21,0
73;31; 11,0
73;31; 7,0
73;31; 13,078754
73;31; 91,375715
73;31; 13,000048
73;31; 65,144686
73;31; 2,171429
73;31; 421,0
73;31; 154,0
73;31; 39,159785
73;31; 21,332579
73;31; 44,073577
73;31; 106,493194
73;31; 12,0
73;31; 19,77918
73;31; 94,828981
73;31; 74,42931
73;31; 53,015061
73;31; 0,0
73;31; 79,605195
73;31; 177,567398
73;31; 45,148175
73;31; 0,0
73;31; 3,073171
73;31; 12,144
73;31; 14,427481
73;31; 31,0
73;31; 23,186559
73;31; 7,125
73;31; 12,911162
73;31; 72,169971
73;31; 128,0
73;31; 20,0
73;31; 5,640951
73;31; 5,672727
73;31; 24,232632
73;31; 5,092593
73;31; 243,111155
73;31; 6,0
73;31; 27,494855
73;31; 160,284693
73;31; 113,416258
73;31; 8,934783
73;31; 7,756098
73;31; 11,275417
73;31; 15,0
73;31; 2,136986
73;31; 4,0
73;31; 44,466828
73;31; 27,51875
73;31; 50,0
73;31; 13,048327
73;31; 4,723926
73;31; 16,482412
73;31; 7,719298
73;31; 7,237864
73;31; 91,104286
73;31; 16,08
73;31; 4,0
73;31; 7,0
73;31; 13,52
73;31; 7,0
73;31; 197,77561
73;31; 173,243978
73;31; 96,980796
73;31; 2,130435
73;31; 1,043474
73;31; 24,0
73;31; 14,0
73;31; 4,314966
73;31; 47,332446
73;31; 10,238095
73;31; 34,005744
73;31; 55,468764
73;31; 20,606505
73;31; 89,35383
73;31; 51,813302
73;31; 90,780231
73;31; 29,253616
73;31; 30,708982
73;31; 76,29485
73;31; 44,676305
73;31; 98,759558
73;31; 82,986634
73;31; 32,832587
73;31; 51,689081
73;31; 70,946264
73;31; 64,721622
73;31; 119,892708
73;31; 121,21464
73;31; 85,719957
73;31; 132,147099
73;31; 145,928879
73;31; 93,391562
73;31; 60,142343
73;31; 92,437829
73;31; 140,651437
73;31; 51,248388
73;31; 49,523845
73;31; 34,551823
73;31; 69,725092
73;31; 112,675543
73;31; 1,103594
73;31; 85,593874
73;31; 103,26638
73;31; 192,732681
73;31; 188,797648
73;31; 86,143259
73;31; 236,967101
73;31; 201,107063
73;31; 196,989241
73;31; 95,403475
73;31; 205,242128
73;31; 205,947791
73;31; 118,246839
73;31; 156,807433
73;31; 229,972226
73;31; 251,09975
73;31; 229,329979
73;31; 67,256544
73;31; 162,730251
73;31; 94,861386
73;31; 65,3895
73;31; 129,229487
73;31; 163,931235
73;31; 107,551395
73;31; 190,65348
73;31; 63,844548
73;31; 78,241764
73;31; 101,701381
73;31; 84,331622
73;31; 134,172697
73;31; 67,200966
73;31; 55,336673
73;31; 158,080898
73;31; 57,42862
73;31; 165,120246
73;31; 103,21604
73;31; 45,715286
73;31; 140,461549
73;31; 86,228678
73;31; 106,067632
73;31; 54,579778
73;31; 71,614091
73;31; 589,643821
73;31; 288,009123
73;31; 123,823743
73;31; 106,591158
73;31; 77,175206
73;31; 175,680211
73;31; 258,790132
73;31; 302,794968
73;31; 172,441118
73;31; 270,145639
73;31; 173,758438
73;31; 257,073574
73;31; 286,311981
73;31; 258,534643
73;31; 210,883947
73;31; 222,747054
73;31; 191,731998
73;31; 103,352956
73;31; 91,909321
73;31; 77,052716
73;31; 308,782147
73;31; 242,292019
73;31; 45,380505
73;31; 122,107072
73;31; 348,267446
73;31; 158,736847
73;31; 140,1633
73;31; 373,343825
73;31; 274,44141
73;31; 137,611645
73;31; 215,863541
73;31; 73,970961
73;31; 70,284528
73;31; 224,795785
73;31; 29,150993
73;31; 101,011893
73;31; 290,131882
73;31; 159,488408
73;31; 81,696186
73;31; 163,491857
73;31; 143,386287
73;31; 156,056931
73;31; 130,259366
73;31; 169,824755
73;31; 121,622304
73;31; 86,025917
73;31; 180,994748
73;31; 71,65148
73;31; 56,684401
73;31; 71,299791
73;31; 83,820523
73;31; 169,376305
73;31; 52,020706
73;31; 77,212624
73;31; 68,950265
73;31; 76,161043
73;31; 76,111293
73;31; 64,031646
73;31; 127,045657
73;31; 202,050968
73;31; 245,939475
73;31; 295,418973
73;31; 183,758913
73;31; 196,226532
73;31; 467,722676
73;31; 212,165062
73;31; 359,841866
73;31; 450,300508
73;31; 202,97449
73;31; 99,12655
73;31; 138,209544
73;31; 135,789394
73;31; 78,728851
73;31; 158,483021
73;31; 120,966276
73;31; 106,325874
73;31; 81,864753
73;31; 115,519261
73;31; 24,161058
73;31; 156,446223
73;31; 142,213293
73;31; 18,604167
73;31; 144,368656
73;31; 72,483619
73;31; 46,117606
73;31; 90,940832
73;31; 81,56239
73;31; 70,27306
73;31; 111,776196
73;31; 108,488667
73;31; 158,892699
73;31; 8,256522
73;31; 0,0
73;31; 7,547511
73;31; 65,028671
73;31; 75,747411
73;31; 26,211006
73;31; 104,430352
73;31; 84,226853
73;31; 46,015054
73;31; 9,098704
73;31; 3,0
73;31; 37,443886
73;31; 7,287671
73;31; 63,032186
73;31; 28,871595
73;31; 14,881266
73;31; 6,000124
73;31; 15,216763
73;31; 19,428551
73;31; 13,201521
73;31; 98,109157
73;31; 157,153584
73;31; 132,554742
73;31; 23,682819
73;31; 8,243243
73;31; 7,117647
73;31; 10,976744
73;31; 34,786845
73;31; 34,946039
73;31; 64,0
73;31; 306,610585
73;31; 51,305221
73;31; 491,0
73;31; 73,237081
73;31; 32,347122
73;31; 51,0
73;31; 195,761112
73;31; 105,58338
73;31; 162,724182
73;31; 56,963342
73;31; 2,5
73;31; 9,0
73;31; 58,688525
73;31; 8,790698
73;32; 81,0
73;32; 6,193548
73;32; 3,111111
73;32; 7,361133
73;32; 18,654545
73;32; 10,206186
73;32; 8,093023
73;32; 6,0
73;32; 14,0
73;32; 56,0
73;32; 63,698649
73;32; 94,409336
73;32; 96,438354
73;32; 138,453711
73;32; 167,630638
73;32; 139,162977
73;32; 205,876486
73;32; 135,340165
73;32; 108,644042
73;32; 33,720323
73;32; 69,367509
73;32; 1,814433
73;32; 5,0
73;32; 35,003279
73;32; 8,0625
73;32; 10,190476
73;32; 32,300752
73;32; 20,69554
73;32; 4,0
73;32; 10,0
73;32; 5,0
73;32; 10,10929
73;32; 10,0
73;32; 5,097087
73;32; 99,47432
73;32; 5,0
73;32; 35,950276
73;32; 15,402985
73;32; 5,337209
73;32; 24,308383
73;32; 10,705357
73;32; 2,830986
73;32; 24,740484
73;32; 27,48857
73;32; 10,143885
73;32; 15,549738
73;32; 3,76
73;32; 7,052632
73;32; 5,0
73;32; 14,748092
73;32; 8,05298
73;32; 26,0
73;32; 24,845666
73;32; 6,056075
73;32; 3,056604
73;32; 7,0
73;32; 4,084211
73;32; 8,448598
73;32; 2,829268
73;32; 17,0
73;32; 10,048077
73;32; 25,642674
73;32; 3,266129
73;32; 3,0
73;32; 7,051852
73;32; 4,583333
73;32; 11,601563
73;32; 5,037313
73;32; 8,482482
73;32; 7,84
73;32; 5,0
73;32; 63,597938
73;32; 11,434705
73;32; 13,157258
73;32; 4,903846
73;32; 5,322581
73;32; 4,932432
73;32; 19,015706
73;32; 14,765625
73;32; 5,681818
73;32; 15,152284
73;32; 3,928571
73;32; 23,0
73;32; 18,333369
73;32; 3,032609
73;32; 13,194375
73;32; 98,0
73;32; 9,714286
73;32; 7,771654
73;32; 14,076923
73;32; 37,0
73;32; 5,0
73;32; 25,240455
73;32; 1,010753
73;32; 8,421053
73;32; 35,889897
73;32; 7,968
73;32; 9,0
73;32; 9,148265
73;32; 3,847619
73;32; 5,079932
73;32; 35,247059
73;32; 57,0
73;32; 148,0
73;32; 6,487805
73;32; 8,83871
73;32; 4,0
73;32; 6,26087
73;32; 9,329897
73;32; 9,662921
73;32; 17,089947
73;32; 11,487342
73;32; 13,4875
73;32; 52,22043
73;32; 198,864116
73;32; 235,921996
73;32; 288,457434
73;32; 10,0
73;32; 15,227273
73;32; 31,0
73;32; 6,0
73;32; 12,736842
73;32; 11,0
73;32; 10,898148
73;32; 24,846626
73;32; 1,971014
73;32; 27,1
73;32; 10,702703
73;32; 545,583129
73;32; 21,498734
73;32; 22,27451
73;32; 19,43804
73;32; 28,0
73;32; 6,290323
73;32; 8,847458
73;32; 8,0
73;32; 76,0
73;32; 7,21875
73;32; 13,693431
73;32; 13,938865
73;32; 9,76
73;32; 177,349743
73;32; 235,151839
73;32; 232,022377
73;32; 26,0
73;32; 12,687688
73;32; 7,054993
73;32; 11,125776
73;32; 6,0
73;32; 4,135593
73;32; 3,254237
73;32; 7,0
73;32; 14,772727
73;32; 18,802083
73;32; 7,816092
73;32; 2,0
73;32; 45,349693
73;32; 218,0
73;32; 2,894118
73;32; 98,894035
73;32; 8,086957
73;32; 13,835294
73;32; 7,751553
73;32; 2,756757
73;32; 1,009804
73;32; 120,644767
73;32; 11,0
73;32; 7,008403
73;32; 11,664
73;32; 46,17757
73;32; 216,716595
73;32; 194,161318
73;32; 9,204545
73;32; 53,889381
73;32; 27,823882
73;32; 10,243902
73;32; 9,0
73;32; 5,823529
73;32; 1,01773
73;32; 19,088372
73;32; 9,941176
73;32; 8,0
73;32; 6,090909
73;32; 13,304094
73;32; 6,0
73;32; 15,926606
73;32; 42,176398
73;32; 11,404959
73;32; 12,916667
73;32; 4,857143
73;32; 33,0
73;32; 24,0
73;32; 12,0
73;32; 13,101961
73;32; 5,087719
73;32; 7,379845
73;32; 1,84127
73;32; 4,148148
73;32; 1,970588
73;32; 7,847619
73;32; 60,049305
73;32; 2,102564
73;32; 7,0
73;32; 17,662338
73;32; 6,837963
73;32; 4,901961
73;32; 6,957831
73;32; 22,28169
73;32; 4,0
73;32; 8,660377
73;32; 9,424779
73;32; 18,0
73;32; 21,223529
73;32; 11,044177
73;32; 21,839024
73;32; 9,075
73;32; 5,025
73;32; 6,476048
73;32; 368,292436
73;32; 14,623431
73;32; 16,821751
73;32; 12,805
73;32; 14,315315
73;32; 92,585943
73;32; 9,868421
73;32; 11,254184
73;32; 1,957143
73;32; 6,914634
73;32; 5,764706
73;32; 28,0
73;32; 9,125
73;32; 13,851528
73;32; 23,962656
73;32; 2,03756
73;32; 6,027397
73;32; 0,0
73;32; 6,922222
73;32; 76,349133
73;32; 6,413793
73;32; 3,0
73;32; 0,985075
73;32; 20,11724
73;32; 1,911111
73;32; 86,283347
73;32; 6,306383
73;32; 16,742424
73;32; 2,0
73;32; 11,706013
73;32; 7,215686
73;32; 27,632401
73;32; 5,083333
73;32; 5,0
73;32; 125,063729
73;32; 28,0
73;32; 6,0
73;32; 10,858065
73;32; 23,623778
73;32; 11,0
73;32; 7,15
73;32; 121,0
73;32; 6,141176
73;32; 2,065574
73;32; 112,184666
73;32; 46,0
73;32; 11,123249
73;32; 5,0
73;32; 239,0
73;32; 2,916667
73;32; 8,0
73;32; 6,064516
73;32; 21,0
73;32; 2,104938
73;32; 1,970588
73;32; 14,360825
73;32; 1,0
73;32; 6,732824
73;32; 9,216
73;32; 52,127502
73;32; 35,0
73;32; 8,0
73;32; 15,0
73;32; 11,754286
73;32; 22,0
73;32; 14,70297
73;32; 2,804348
73;32; 4,049383
73;32; 5,0
73;32; 3,156649
73;32; 24,225
73;32; 3,0
73;32; 7,0
73;32; 22,974949
73;32; 21,333309
73;32; 7,202899
73;32; 26,086957
73;32; 46,065156
73;32; 2,763158
73;32; 14,879032
73;32; 15,0
73;32; 117,66518
73;32; 10,081301
73;32; 30,857471
73;32; 2,959459
73;32; 3,0
73;32; 8,313725
73;32; 163,594516
73;32; 30,326797
73;32; 14,585635
73;32; 5,0
73;32; 9,18
73;32; 36,0
73;32; 18,227848
73;32; 13,0
73;32; 13,75089
73;32; 38,0
73;32; 26,810872
73;32; 107,30677
73;32; 7,075269
73;32; 6,051327
73;32; 6,764045
73;32; 29,0
73;32; 31,495646
73;32; 5,781818
73;32; 5,922078
73;32; 13,0
73;32; 6,934579
73;32; 2,837838
73;32; 5,936842
73;32; 172,483407
73;32; 17,103659
73;32; 6,446281
73;32; 7,157303
73;32; 4,821429
73;32; 6,0
73;32; 7,733333
73;32; 11,0
73;32; 4,0
73;32; 6,900709
73;32; 13,240741
73;32; 16,840448
73;32; 41,0
73;32; 6,0
73;32; 5,777778
73;32; 57,078582
73;32; 44,4
73;32; 12,795812
73;32; 5,0
73;32; 18,380282
73;32; 10,0
73;32; 23,0
73;32; 9,0
73;32; 3,0
73;32; 10,842857
73;32; 224,204897
73;32; 42,848168
73;32; 9,0
73;32; 15,0
73;32; 25,985663
73;32; 7,538462
73;32; 6,1
73;32; 10,272727
73;32; 8,0
73;32; 14,090323
73;32; 4,123077
73;32; 6,835294
73;32; 4,626168
73;32; 2,9
73;32; 2,103093
73;32; 5,612903
73;32; 10,0
73;32; 4,963235
73;32; 10,13245
73;32; 12,0
73;32; 4,0
73;32; 54,997068
73;32; 3,0
73;32; 5,0
73;32; 28,352505
73;32; 25,017722
73;32; 90,199974
73;32; 4,0
73;32; 9,632353
73;32; 13,241039
73;32; 11,413978
73;32; 6,0
73;32; 3,252101
73;32; 8,897727
73;32; 77,4312
73;32; 6,0
73;32; 3,909774
73;32; 12,867008
73;32; 18,289389
73;32; 9,810076
73;32; 14,86121
73;32; 16,339397
73;32; 14,756098
73;32; 4,311111
73;32; 10,512315
73;32; 19,51819
73;32; 7,0
73;32; 8,931298
73;32; 3,0
73;32; 10,0
73;32; 14,0
73;32; 23,0
73;32; 15,070423
73;32; 9,102662
73;32; 35,306229
73;32; 3,036145
73;32; 8,0
73;32; 0,987654
73;32; 7,346535
73;32; 6,077922
73;32; 45,0
73;32; 17,0
73;32; 20,220386
73;32; 13,180556
73;32; 3,966387
73;32; 3,107143
73;32; 126,61122
73;32; 3,129032
73;32; 74,434783
73;32; 5,067568
73;32; 16,607692
73;32; 7,073718
73;32; 15,142857
73;32; 29,915966
73;32; 13,816475
73;32; 4,909091
73;32; 1,014286
73;32; 2,114286
73;32; 1,0
73;32; 3,0
73;32; 23,433071
73;32; 69,707805
73;32; 109,870204
73;32; 6,387097
73;32; 6,253521
73;32; 19,426752
73;32; 4,0
73;32; 2,0
73;32; 8,286853
73;32; 74,308948
73;32; 7,368421
73;32; 4,238806
73;32; 31,496894
73;32; 18,80597
73;32; 4,206186
73;32; 16,9
73;32; 18,532787
73;32; 0,9063
73;32; 24,246787
73;32; 26,744608
73;32; 14,376682
73;32; 13,309524
73;32; 10,0
73;32; 6,45
73;32; 21,929577
73;32; 20,898551
73;32; 4,948454
73;32; 1,0
73;32; 22,0
73;32; 8,784
73;32; 2,9625
73;32; 4,973118
73;32; 7,75
73;32; 19,0
73;32; 12,153191
73;32; 110,549136
73;32; 13,83871
73;32; 3,230769
73;32; 417,0
73;32; 39,850187
73;32; 57,563107
73;32; 11,0
73;32; 7,403846
73;32; 10,0
73;32; 4,769231
72;33; 177,047191
72;33; 69,1783
72;33; 392,773524
72;33; 203,262144
72;33; 231,011763
72;33; 187,608324
72;33; 258,865053
72;33; 140,698735
72;33; 137,60561
72;33; 183,320066
72;33; 93,880762
72;33; 73,617297
72;33; 26,142558
72;33; 22,0
72;33; 84,198468
72;33; 68,256391
72;33; 184,373116
72;33; 77,922874
72;33; 283,078729
72;33; 40,0
72;33; 321,0
72;33; 172,989938
72;33; 147,0
72;33; 122,0
72;33; 95,432622
72;33; 94,137794
72;33; 32,941176
72;33; 12,840816
72;33; 56,54784
72;33; 319,35784
72;33; 13,204724
72;33; 67,070055
72;33; 147,579046
72;33; 39,041845
72;33; 13,365854
72;33; 22,606786
72;33; 20,232269
72;33; 20,85159
72;33; 50,046512
72;33; 221,925887
72;33; 211,455788
72;33; 7,663158
72;33; 288,284284
72;33; 256,293689
72;33; 164,202863
72;33; 21,118839
72;33; 40,801556
72;33; 35,406481
72;33; 79,643258
72;33; 422,534267
72;33; 91,42456
72;33; 68,249184
72;33; 157,852405
72;33; 138,038862
72;33; 121,013983
72;33; 210,27959
72;33; 290,030689
72;33; 92,161696
72;33; 192,945713
72;33; 201,113153
72;33; 184,226098
72;33; 0,0
72;33; 92,377502
72;33; 247,0
72;33; 21,272449
72;33; 12,772926
72;33; 21,799392
72;33; 83,0
72;33; 145,342779
72;33; 15,347222
72;33; 90,854582
72;33; 44,840996
72;33; 197,957663
72;33; 226,304666
72;33; 143,321569
72;33; 61,77475
72;33; 17,302222
72;33; 17,025386
72;33; 18,0
72;33; 107,372443
72;33; 80,583861
72;33; 213,0295
72;33; 218,085681
72;33; 85,988446
72;33; 7,097281
72;33; 0,0
72;33; 52,697834
72;33; 359,978574
72;33; 25,423967
72;33; 20,196006
72;33; 33,0
72;33; 29,424767
72;33; 0,0
72;33; 461,640975
72;33; 112,014225
72;33; 248,209983
72;33; 382,913228
72;33; 205,321978
72;33; 244,892374
72;33; 118,363104
72;33; 225,647546
72;33; 234,428327
72;33; 175,126451
72;33; 390,131843
72;33; 289,972537
72;33; 49,702368
72;33; 90,47323
72;33; 40,354
72;33; 136,618254
72;33; 124,124193
72;33; 168,753889
72;33; 117,686207
72;33; 208,280944
72;33; 368,128254
72;33; 156,029577
72;33; 105,929445
72;33; 156,79676
72;33; 73,711311
72;33; 52,828668
72;33; 116,426582
72;33; 62,566759
72;33; 38,789667
72;33; 65,783683
72;33; 94,177314
72;33; 29,911042
72;33; 96,987419
72;33; 28,364357
72;33; 72,609692
72;33; 25,883544
72;33; 32,603435
72;33; 74,134407
72;33; 108,06881
72;33; 54,981012
72;33; 115,037325
72;33; 42,492314
72;33; 82,302425
72;33; 109,877323
72;33; 70,189336
72;33; 81,498247
72;33; 127,825526
72;33; 91,22708
72;33; 155,228069
72;33; 102,850575
72;33; 76,604499
72;33; 86,81407
72;33; 99,434938
72;33; 108,108223
72;33; 162,388567
72;33; 146,828199
72;33; 92,211777
72;33; 55,603058
72;33; 40,380715
72;33; 114,696508
72;33; 57,248453
72;33; 100,89933
72;33; 130,823677
72;33; 33,981202
72;33; 44,468871
72;33; 174,522544
72;33; 85,138064
72;33; 78,942159
72;33; 143,3466
72;33; 146,356619
72;33; 81,639577
72;33; 56,423327
72;33; 126,448828
72;33; 59,419931
72;33; 36,135851
72;33; 73,401977
72;33; 89,425142
72;33; 91,939318
72;33; 80,856214
72;33; 95,650188
72;33; 99,783495
72;33; 65,362778
72;33; 167,398452
72;33; 80,56634
72;33; 247,020918
72;33; 185,63463
72;33; 81,086467
72;33; 5,755102
72;33; 93,437191
72;33; 16,576577
72;33; 161,000637
72;33; 8,088889
72;33; 55,708163
72;33; 53,760453
72;33; 85,836484
72;33; 110,531976
72;33; 126,24367
72;33; 100,972786
72;33; 91,275223
72;33; 143,562473
72;33; 177,445649
72;33; 26,955473
72;33; 74,0
72;33; 15,319352
72;33; 148,0
72;33; 6,0
72;33; 96,277727
72;33; 48,368599
72;33; 69,931127
